Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
72.99718,S,72.99718,0.7991329,0.007280528,0.3213539,0.00001890919,0,50.64107,28.13722,0.001656193,81.00092,101.4013,3.355322,-14.5576825330931,-14.4139,-2.040982,861.124585506552,-850.7922,97.78893,-81.10807,-83.44328,17063.29,10705.25
73.49729,S,73.49729,0.8041883,0.007005501,0.3212101,0.00001819901,0,50.64107,29.00109,0.001643641,81.00092,101.4013,3.355322,-14.0171702530638,-13.86424,-2.064924,867.950488249288,-857.8589,96.76229,-81.24735,-83.56451,16636.08,10753.88
73.9974,S,73.9974,0.8089707,0.006756014,0.3210549,0.00001755053,0,50.64107,29.87039,0.001633351,81.00092,101.4013,3.355322,-13.4738625753482,-13.3111,-2.087963,874.507761270434,-864.6506,95.72391,-81.3825,-83.68261,16205.4,10802.01
74.49751,S,74.49751,0.813479,0.006520011,0.3208884,0.00001694325,0,50.64107,30.74415,0.001623778,81.00092,101.4013,3.355322,-12.9284243227187,-12.75507,-2.110058,880.793385732399,-871.1645,94.67426,-81.51369,-83.79769,15771.41,10849.61
74.99761,S,74.99761,0.817714,0.00628716,0.3207107,0.00001633832,0,50.64107,31.62151,0.001611357,81.00092,101.4013,3.355322,-12.3815140391382,-12.19672,-2.131176,886.806332381558,-877.3998,93.61382,-81.64109,-83.90989,15334.22,10896.68
75.49772,S,75.49772,0.8216758,0.006079592,0.3205218,0.00001578456,0,50.64107,32.50144,0.001600983,81.00092,101.4013,3.355322,-11.8338721336944,-11.63669,-2.151273,892.545093970956,-883.3552,92.54307,-81.76485,-84.01933,14893.99,10943.22
75.99783,S,75.99783,0.8253659,0.005882118,0.3203219,0.00001527509,0,50.64107,33.38302,0.001592304,81.00092,101.4013,3.355322,-11.2861993829998,-11.07556,-2.170315,898.009182203298,-889.0304,91.46259,-81.88509,-84.12613,14450.85,10989.22
76.49793,S,76.49793,0.8287848,0.005685607,0.320111,0.00001477421,0,50.64107,34.26527,0.001581813,81.00092,101.4013,3.355322,-10.7392879377471,-10.51398,-2.188271,903.197601291645,-894.4246,90.37282,-82.002,-84.23041,14004.95,11034.68
76.99804,S,76.99804,0.8319346,0.0055065,0.3198893,0.0000142964,0,50.64107,35.14719,0.001571119,81.00092,101.4013,3.355322,-10.1939140328671,-9.952557,-2.205106,908.110674990116,-899.5383,89.27431,-82.11568,-84.33226,13556.42,11079.59
77.49815,S,77.49815,0.8348172,0.005327354,0.3196568,0.00001383093,0,50.64107,36.02781,0.001559161,81.00092,101.4013,3.355322,-9.65091241812224,-9.391921,-2.220795,912.748446270083,-904.3717,88.16766,-82.22626,-84.4318,13105.42,11123.95
77.99825,S,77.99825,0.8374337,0.005166955,0.3194138,0.00001342682,0,50.64107,36.90606,0.001551663,81.00092,101.4013,3.355322,-9.11120645917087,-8.832751,-2.235306,917.110673676607,-908.9247,87.05351,-82.33383,-84.52911,12652.06,11167.76
78.49836,S,78.49836,0.8397876,0.005009915,0.3191602,0.00001302542,0,50.64107,37.78097,0.001542165,81.00092,101.4013,3.355322,-8.57571215132464,-8.275661,-2.248616,921.198894716716,-913.199,85.93237,-82.43854,-84.62428,12196.5,11211
78.99847,S,78.99847,0.8418808,0.004857947,0.3188961,0.00001262926,0,50.64107,38.6515,0.001530961,81.00092,101.4013,3.355322,-8.04547012942544,-7.721321,-2.260706,925.013682596511,-917.1953,84.80489,-82.54047,-84.71739,11738.87,11253.69
79.49857,S,79.49857,0.8437164,0.004717996,0.3186218,0.0000122593,0,50.64107,39.51665,0.001520667,81.00092,101.4013,3.355322,-7.52156936840956,-7.170359,-2.271554,928.556310646476,-920.915,83.67171,-82.63972,-84.80853,11279.31,11295.81
79.99868,S,79.99868,0.8453382,0.004625501,0.318338,0.00001201532,0,50.64107,40.05452,0.001512024,81.00092,101.4013,3.355322,-7.19180961880402,-6.826489,-2.263001,931.873401093866,-924.4047,82.53743,-82.73645,-84.89776,10817.96,11337.36
80.49879,S,80.49879,0.8467394,0.004475102,0.3180446,0.00001161617,0,50.64107,41.05471,0.001499659,81.00092,101.4013,3.355322,-6.59656325176868,-6.190052,-2.279891,934.955888768279,-927.6555,81.40155,-82.83083,-84.98515,10354.92,11378.35
80.99889,S,80.99889,0.8478518,0.004332774,0.3177406,0.00001124964,0,50.64107,42.03733,0.001488502,81.00092,101.4013,3.355322,-6.01927234990119,-5.564707,-2.294706,937.726611312976,-930.5906,80.25772,-82.92268,-85.07079,9890.326,11418.76
81.499,S,81.499,0.8486822,0.004197658,0.3174264,0.00001090096,0,50.64107,43.00081,0.001476866,81.00092,101.4013,3.355322,-5.46269066111793,-4.951437,-2.307436,940.191092183398,-933.2156,79.10706,-83.0121,-85.15472,9424.348,11458.6
81.99911,S,81.99911,0.8492384,0.004086474,0.3171021,0.0000106245,0,50.64107,43.94389,0.001472466,81.00092,101.4013,3.355322,-4.93003248375505,-4.351056,-2.318088,942.355930943663,-935.5372,77.95051,-83.09917,-85.23702,8957.134,11497.87
82.49921,S,82.49921,0.8495285,0.003985555,0.316768,0.000010351,0,50.64107,44.86526,0.001466166,81.00092,101.4013,3.355322,-4.42539939234472,-3.764406,-2.326673,944.228055915259,-937.5624,76.78918,-83.18398,-85.31776,8488.836,11536.55
82.99932,S,82.99932,0.8495603,0.003879829,0.3164243,0.00001008182,0,50.64107,45.76376,0.0014582,81.00092,101.4013,3.355322,-3.95400072271427,-3.192219,-2.333208,945.814289362129,-939.2981,75.62408,-83.26665,-85.39697,8019.599,11574.66
83.49943,S,83.49943,0.8493423,0.0037757,0.3160712,0.000009811527,0,50.64107,46.63837,0.001447827,81.00092,101.4013,3.355322,-3.52263541494745,-2.635151,-2.337721,947.122061465228,-940.7518,74.45626,-83.34721,-85.47473,7549.568,11612.18
83.99953,S,83.99953,0.848882,0.003677706,0.315709,0.000009553465,0,50.64107,47.48802,0.001437059,81.00092,101.4013,3.355322,-3.14023387386624,-2.093884,-2.340239,948.158197724491,-941.9304,73.28665,-83.42576,-85.55108,7078.881,11649.11
84.49964,S,84.49964,0.8481892,0.003573033,0.3153378,0.000009293411,0,50.64107,48.31198,0.001423855,81.00092,101.4013,3.355322,-2.81793826418128,-1.568889,-2.340804,948.931547022059,-942.8428,72.11644,-83.50237,-85.62606,6607.674,11685.46
84.99975,S,84.99975,0.847272,0.003499646,0.3149579,0.000009092722,0,50.64107,49.10945,0.001417796,81.00092,101.4013,3.355322,-2.56866739903204,-1.060679,-2.339447,949.449818417894,-943.4968,70.94635,-83.57706,-85.69973,6136.075,11721.23
85.49986,S,85.49986,0.8461397,0.003417296,0.3145695,0.000008882549,0,50.64107,49.87983,0.001408473,81.00092,101.4013,3.355322,-2.40466283714035,-0.5696433,-2.336217,949.721649023498,-943.9011,69.77735,-83.64995,-85.77213,5664.213,11756.41
85.99996,S,85.99996,0.8448014,0.00333234,0.3141728,0.000008664186,0,50.64107,50.62267,0.001396055,81.00092,101.4013,3.355322,-2.33314952290954,-0.0960649,-2.331171,949.755687981297,-944.0644,68.61047,-83.72108,-85.8433,5192.213,11791.01
86.50007,S,86.50007,0.8432665,0.003253949,0.3137681,0.000008459474,0,50.64107,51.33758,0.00138409,81.00092,101.4013,3.355322,2.35204991676915,0.3598076,-2.324366,949.561165753045,-943.996,67.44656,-83.79052,-85.91328,4720.189,11825.02
87.00018,S,87.00018,0.8415435,0.003177832,0.3133555,0.000008257524,0,50.64107,52.02415,0.001370907,81.00092,101.4013,3.355322,2.4493922937995,0.7976994,-2.315858,949.146025672375,-943.7039,66.28647,-83.85831,-85.9821,4248.257,11858.45
87.50028,S,87.50028,0.8396413,0.003097466,0.3129351,0.00000805836,0,50.64107,52.68223,0.001356573,81.00092,101.4013,3.355322,2.6074185280852,1.217509,-2.305711,948.519214663739,-943.1971,65.13108,-83.92451,-86.0498,3776.525,11891.31
88.00039,S,88.00039,0.8375692,0.00303492,0.3125073,0.000007887701,0,50.64107,53.31171,0.001345538,81.00092,101.4013,3.355322,2.80785770743889,1.61917,-2.293982,947.689765433663,-942.4847,63.98112,-83.98915,-86.1164,3305.1,11923.58
88.5005,S,88.5005,0.8353367,0.002976543,0.3120721,0.000007739974,0,50.64107,53.91263,0.001337071,81.00092,101.4013,3.355322,3.03523092042566,2.002702,-2.280748,946.667525375482,-941.5766,62.83745,-84.05229,-86.18195,2834.081,11955.29
89.0006,S,89.0006,0.8329524,0.002912144,0.3116298,0.00000757715,0,50.64107,54.48506,0.001324709,81.00092,101.4013,3.355322,3.27768532041699,2.368149,-2.266074,945.460937018632,-940.4813,61.70076,-84.114,-86.24646,2363.565,11986.42
89.50071,S,89.50071,0.8304254,0.002840882,0.3111804,0.000007393252,0,50.64107,55.02921,0.001307343,81.00092,101.4013,3.355322,3.52665910404564,2.715628,-2.250042,944.079441284891,-939.2083,60.57175,-84.17431,-86.30997,1893.642,12016.99
90.00082,S,90.00082,0.8277641,0.002785846,0.3107241,0.000007249062,0,50.64107,55.54519,0.001295756,81.00092,101.4013,3.355322,3.77602243058076,3.04522,-2.232707,942.531288871868,-937.7659,59.45111,-84.23324,-86.37251,1424.399,12047
90.50092,S,90.50092,0.8249766,0.002724849,0.3102611,0.000007088655,0,50.64107,56.03331,0.001280118,81.00092,101.4013,3.355322,4.02152835945365,3.357117,-2.214149,940.825124623841,-936.1628,58.33946,-84.29086,-86.43407,955.9182,12076.44
91.00103,S,91.00103,0.8220718,0.002674708,0.3097914,0.000006952425,0,50.64107,56.49405,0.001267751,81.00092,101.4013,3.355322,4.26025896624665,3.651606,-2.194443,938.970289398612,-934.4084,57.23737,-84.34718,-86.49471,488.2781,12105.34
91.50114,S,91.50114,0.8190574,0.002617572,0.3093151,0.000006797959,0,50.64107,56.9277,0.001251016,81.00092,101.4013,3.355322,4.49009387391801,3.928886,-2.17366,936.974636791185,-932.5106,56.14544,-84.40225,-86.55444,21.55208,12133.68
