Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
89.0006,S,89.0006,0.8241311,0.002769099,0.3133398,0.000007194166,0,45.44105,49.44987,0.001135278,77.91962,101.4013,3.862115,3.60334982396561,2.762017,-2.314172,928.791506719201,-923.7753,61.19147,-84.03976,-86.21023,4474.687,12341.49
89.50071,S,89.50071,0.821433,0.002707649,0.3129258,0.00000704022,0,45.44105,49.96061,0.001123935,77.91962,101.4013,3.862115,3.8792744163851,3.125476,-2.297862,927.205536140032,-922.3005,60.03849,-84.10123,-86.2755,4013.168,12371.8
90.00082,S,90.00082,0.8185942,0.002649731,0.3125058,0.00000689007,0,45.44105,50.44387,0.001112089,77.91962,101.4013,3.862115,4.15166722958729,3.469498,-2.280115,925.446114869889,-920.6494,58.89404,-84.16126,-86.33978,3552.432,12401.54
90.50092,S,90.50092,0.8156232,0.002586405,0.31208,0.000006727474,0,45.44105,50.89991,0.001097149,77.91962,101.4013,3.862115,4.41684045258429,3.794248,-2.261009,923.521987563218,-918.8308,57.75878,-84.21992,-86.40305,3092.564,12430.7
91.00103,S,91.00103,0.8125296,0.002533765,0.3116485,0.000006587455,0,45.44105,51.32919,0.001084867,77.91962,101.4013,3.862115,4.67233833907713,4.100041,-2.240627,921.443298601146,-916.8549,56.63341,-84.27723,-86.46537,2633.647,12459.29
91.50114,S,91.50114,0.8093218,0.002492961,0.3112114,0.000006478732,0,45.44105,51.73207,0.00107684,77.91962,101.4013,3.862115,4.91642433948993,4.387148,-2.219045,919.21869523748,-914.7304,55.51854,-84.33321,-86.52676,2175.755,12487.33
92.00124,S,92.00124,0.8060091,0.002437093,0.310769,0.000006328965,0,45.44105,52.10915,0.001061117,77.91962,101.4013,3.862115,5.14802269789489,4.655979,-2.19636,916.8581203315,-912.4673,54.41476,-84.38795,-86.58723,1718.961,12514.81
92.50135,S,92.50135,0.8025999,0.002394818,0.3103213,0.000006228335,0,45.44105,52.46095,0.001052805,77.91962,101.4013,3.862115,5.36637492993035,4.906896,-2.172637,914.370218727839,-910.0743,53.32259,-84.44144,-86.64679,1263.333,12541.75
93.00146,S,93.00146,0.7991023,0.002341901,0.3098685,0.000006080365,0,45.44105,52.78811,0.001035709,77.91962,101.4013,3.862115,5.5710899758952,5.140356,-2.147972,911.763933090036,-907.5604,52.2425,-84.49376,-86.70548,808.9325,12568.14
93.50156,S,93.50156,0.7955245,0.002302623,0.3094106,0.000005986049,0,45.44105,53.09127,0.001027012,77.91962,101.4013,3.862115,5.76195253467746,5.35681,-2.122424,909.047912164186,-904.9343,51.17498,-84.54489,-86.76331,355.8175,12593.99
