Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
70.99676,S,70.99676,0.7831369,0.00816201,0.3206805,0.00002120415,0,56.8411,27.87408,0.001843795,80.72876,101.4013,3.400085,-16.6343094836412,-16.51823,-1.961716,846.356878940152,-834.7275,104.6132,-80.48277,-82.85658,16277.24,10550.97
71.49686,S,71.49686,0.7891791,0.007849629,0.3205502,0.00002038883,0,56.8411,28.7978,0.001832368,80.72876,101.4013,3.400085,-16.1179034819521,-15.99473,-1.988825,854.211062004002,-842.8534,103.6253,-80.63848,-82.9909,15857.79,10603.03
71.99697,S,71.99697,0.794957,0.007542041,0.3204083,0.0000195956,0,56.8411,29.73098,0.001818924,80.72876,101.4013,3.400085,-15.5965802188672,-15.46584,-2.015219,861.809636795331,-850.7162,102.6245,-80.78941,-83.12147,15434.35,10654.59
72.49708,S,72.49708,0.8004692,0.007278254,0.3202549,0.00001890541,0,56.8411,30.6728,0.00181129,80.72876,101.4013,3.400085,-15.0708408890918,-14.93202,-2.040839,869.149534566877,-858.3133,101.6101,-80.93578,-83.24855,15007.05,10705.65
72.99718,S,72.99718,0.8057151,0.007005653,0.3200899,0.00001819936,0,56.8411,31.6224,0.001798526,80.72876,101.4013,3.400085,-14.5412180833905,-14.39375,-2.065668,876.228533812887,-865.6426,100.5835,-81.07778,-83.37222,14576.02,10756.2
73.49729,S,73.49729,0.8106937,0.006751517,0.3199135,0.00001754455,0,56.8411,32.57879,0.001787213,80.72876,101.4013,3.400085,-14.0083332760359,-13.8516,-2.089636,883.043552130869,-872.7014,99.5443,-81.21563,-83.49271,14141.38,10806.23
73.9974,S,73.9974,0.8154051,0.006515,0.3197256,0.00001692239,0,56.8411,33.54113,0.001775772,80.72876,101.4013,3.400085,-13.4727150098794,-13.30603,-2.112727,889.593341419198,-879.4886,98.49359,-81.34945,-83.61009,13703.29,10855.74
74.49751,S,74.49751,0.8198485,0.006308363,0.3195263,0.00001638475,0,56.8411,34.50835,0.001770014,80.72876,101.4013,3.400085,-12.9350541904004,-12.75766,-2.134886,895.875234383712,-886.0018,97.43153,-81.47942,-83.72453,13261.87,10904.72
74.99761,S,74.99761,0.824025,0.006074838,0.3193157,0.00001578788,0,56.8411,35.47949,0.001754665,80.72876,101.4013,3.400085,-12.3959792350916,-12.20703,-2.156089,901.888609393188,-892.2406,96.35862,-81.60574,-83.83616,12817.27,10953.17
75.49772,S,75.49772,0.827935,0.005874346,0.3190937,0.00001526862,0,56.8411,36.45356,0.001744732,80.72876,101.4013,3.400085,-11.8561486811251,-11.6547,-2.176288,907.632069534317,-898.2038,95.27536,-81.72851,-83.94509,12369.61,11001.08
75.99783,S,75.99783,0.8315784,0.005701347,0.3188606,0.00001481449,0,56.8411,37.42941,0.001739404,80.72876,101.4013,3.400085,-11.3163195787986,-11.10131,-2.195451,913.103932948407,-903.8899,94.18227,-81.84785,-84.05144,11919.05,11048.45
76.49793,S,76.49793,0.834957,0.005520788,0.3186163,0.00001433719,0,56.8411,38.40605,0.001728589,80.72876,101.4013,3.400085,-10.777211593404,-10.54744,-2.213549,918.304316236532,-909.2992,93.07989,-81.96394,-84.1553,11465.71,11095.26
76.99804,S,76.99804,0.8380726,0.005323991,0.3183609,0.00001382501,0,56.8411,39.3824,0.001710559,80.72876,101.4013,3.400085,-10.2395906933374,-9.993691,-2.230551,923.233143261596,-914.4318,91.96873,-82.07692,-84.25681,11009.74,11141.52
77.49815,S,77.49815,0.8410025,0.005135515,0.3180956,0.00001334134,0,56.8411,40.12529,0.001683239,80.72876,101.4013,3.400085,-9.82855220468081,-9.57141,-2.233506,927.97411674809,-919.3712,90.85769,-82.18707,-84.35602,10551.26,11187.23
77.99825,S,77.99825,0.8436371,0.005014499,0.3178188,0.00001303925,0,56.8411,41.23766,0.00169218,80.72876,101.4013,3.400085,-9.22123100309411,-8.940982,-2.25609,932.404761584232,-923.9956,89.73507,-82.29414,-84.45304,10090.38,11232.38
78.49836,S,78.49836,0.8459799,0.004886706,0.3175307,0.00001269412,0,56.8411,42.33869,0.001692887,80.72876,101.4013,3.400085,-8.6229025040557,-8.316883,-2.276819,936.526744689682,-928.3068,88.60165,-82.39832,-84.54795,9627.272,11276.96
78.99847,S,78.99847,0.8480353,0.004730253,0.3172313,0.00001228891,0,56.8411,43.42664,0.001682524,80.72876,101.4013,3.400085,-8.03502876453072,-7.700106,-2.29566,940.342952165113,-932.3078,87.45835,-82.49976,-84.64086,9162.088,11320.98
79.49857,S,79.49857,0.8498093,0.004568668,0.316921,0.00001186476,0,56.8411,44.49989,0.001666206,80.72876,101.4013,3.400085,-7.45912502277532,-7.091577,-2.312592,943.857967687349,-936.0033,86.30614,-82.59853,-84.73182,8694.979,11364.42
79.99868,S,79.99868,0.8513058,0.004439313,0.3165997,0.0000115357,0,56.8411,45.55665,0.001660127,80.72876,101.4013,3.400085,-6.89693022306105,-6.492302,-2.327587,947.074002758197,-939.3956,85.14595,-82.69469,-84.82092,8226.1,11407.28
80.49879,S,80.49879,0.8525322,0.004321025,0.3162677,0.00001123307,0,56.8411,46.59553,0.001655155,80.72876,101.4013,3.400085,-6.35018408815815,-5.903069,-2.340644,949.997342128758,-942.4911,83.97873,-82.78835,-84.90823,7755.601,11449.57
80.99889,S,80.99889,0.8534949,0.004203308,0.3159252,0.0000109252,0,56.8411,47.61515,0.001646781,80.72876,101.4013,3.400085,-5.82091273982775,-5.32468,-2.351767,952.63309104325,-945.295,82.80543,-82.87964,-84.99381,7283.627,11491.26
81.499,S,81.499,0.8542001,0.004086944,0.3155723,0.00001061457,0,56.8411,48.61404,0.00163533,80.72876,101.4013,3.400085,-5.31151815567659,-4.757951,-2.360959,954.986378161629,-947.8125,81.62713,-82.96861,-85.07774,6810.33,11532.37
81.99911,S,81.99911,0.8546545,0.003981648,0.3152091,0.00001034805,0,56.8411,49.59098,0.001628163,80.72876,101.4013,3.400085,-4.82479360358492,-4.203587,-2.368225,957.062809721389,-950.0493,80.44471,-83.05536,-85.16007,6335.841,11572.89
82.49921,S,82.49921,0.854866,0.003876783,0.3148359,0.00001007941,0,56.8411,50.54488,0.001618298,80.72876,101.4013,3.400085,-4.36413403358261,-3.662207,-2.373585,958.869395490415,-952.0125,79.2591,-83.13997,-85.24086,5860.305,11612.81
82.99932,S,82.99932,0.8548415,0.003771447,0.3144529,0.000009805456,0,56.8411,51.47462,0.001605207,80.72876,101.4013,3.400085,-3.93385539464239,-3.134446,-2.377071,960.411878641901,-953.7079,78.07138,-83.2225,-85.32014,5383.856,11652.15
83.49943,S,83.49943,0.8545889,0.003683661,0.3140601,0.000009573313,0,56.8411,52.37936,0.001596727,80.72876,101.4013,3.400085,-3.53931478632531,-2.62079,-2.378699,961.697858799941,-955.1432,76.88232,-83.30302,-85.39801,4906.626,11690.89
83.99953,S,83.99953,0.8541167,0.003593959,0.3136578,0.000009331796,0,56.8411,53.25821,0.001584573,80.72876,101.4013,3.400085,-3.1873269215959,-2.121739,-2.378503,962.734761915094,-956.3259,75.69283,-83.38161,-85.47449,4428.741,11729.03
84.49964,S,84.49964,0.8534321,0.003508258,0.3132461,0.000009118601,0,56.8411,54.11045,0.001575201,80.72876,101.4013,3.400085,-2.88617448263077,-1.63771,-2.376533,963.529346107486,-957.2628,74.50404,-83.45834,-85.54962,3950.33,11766.58
84.99975,S,84.99975,0.8525428,0.003420206,0.3128251,0.000008895202,0,56.8411,54.93541,0.001562121,80.72876,101.4013,3.400085,-2.64519615271401,-1.169093,-2.372822,964.088826538019,-957.9612,73.31667,-83.53326,-85.62345,3471.51,11803.53
85.49986,S,85.49986,0.8514577,0.003341889,0.3123952,0.000008691145,0,56.8411,55.73257,0.00155055,80.72876,101.4013,3.400085,-2.47337045821643,-0.7161724,-2.367416,964.42162703741,-958.4296,72.13154,-83.60643,-85.69603,2992.401,11839.9
85.99996,S,85.99996,0.8501847,0.003268386,0.3119562,0.000008497337,0,56.8411,56.50154,0.001539039,80.72876,101.4013,3.400085,-2.37682223958681,-0.2791812,-2.360369,964.535491462121,-958.6758,70.94955,-83.67791,-85.76737,2513.115,11875.67
86.50007,S,86.50007,0.8487321,0.003189345,0.3115085,0.000008288149,0,56.8411,57.24194,0.001522995,80.72876,101.4013,3.400085,2.35599787792602,0.1416633,-2.351735,964.43816063492,-958.7076,69.77154,-83.74776,-85.83754,2033.76,11910.85
87.00018,S,87.00018,0.8471082,0.003123978,0.3110521,0.000008128104,0,56.8411,57.95359,0.001514361,80.72876,101.4013,3.400085,2.4044330754112,0.5462556,-2.34156,964.137956595365,-958.5334,68.59817,-83.81601,-85.90656,1554.442,11945.44
87.50028,S,87.50028,0.8453204,0.003062488,0.3105871,0.000007957647,0,56.8411,58.6362,0.001502299,80.72876,101.4013,3.400085,2.51030597658655,0.9344254,-2.329911,963.642133186086,-958.1605,67.43028,-83.88272,-85.97446,1075.262,11979.45
88.00039,S,88.00039,0.8433776,0.002997297,0.3101137,0.000007793795,0,56.8411,59.28984,0.001490028,80.72876,101.4013,3.400085,2.65969726236972,1.306216,-2.316849,962.959721607106,-957.598,66.26858,-83.94795,-86.04128,596.3177,12012.87
88.5005,S,88.5005,0.8412874,0.002931135,0.3096319,0.000007626064,0,56.8411,59.91444,0.001475602,80.72876,101.4013,3.400085,2.83936437994791,1.661566,-2.302431,962.098071815902,-956.8533,65.11379,-84.01173,-86.10703,117.7012,12045.72
