Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
73.49729,S,73.49729,0.7911299,0.006022012,0.3592509,0.00001556866,0,56.8411,39.37001,0.001706533,80.72876,101.4013,3.400085,-10.2463532418197,-10.00073,-2.230057,871.070128249579,-862.4901,86.75099,-81.94553,-84.25639,11155.1,10199.41
73.9974,S,73.9974,0.7941836,0.005831747,0.3593715,0.00001508211,0,56.8411,40.09342,0.001682994,80.72876,101.4013,3.400085,-9.84499258685876,-9.589198,-2.22961,875.781214319963,-867.4036,85.63789,-82.06282,-84.36152,10722.61,10242.5
74.49751,S,74.49751,0.7969703,0.005656249,0.3594818,0.00001462419,0,56.8411,41.23901,0.001677983,80.72876,101.4013,3.400085,-9.21903910009335,-8.939829,-2.251697,880.213249955911,-872.0328,84.51736,-82.17682,-84.46419,10287.71,10285.04
74.99761,S,74.99761,0.7994553,0.005452748,0.3595801,0.00001408731,0,56.8411,42.37378,0.00166038,80.72876,101.4013,3.400085,-8.60193703535024,-8.296499,-2.271877,884.326038353714,-876.3378,83.38628,-82.28757,-84.56449,9850.586,10327.02
75.49772,S,75.49772,0.8016449,0.005255766,0.3596668,0.00001359556,0,56.8411,43.49604,0.00164444,80.72876,101.4013,3.400085,-7.99518028213561,-7.660175,-2.290115,888.124324588101,-880.3235,82.24561,-82.39516,-84.66254,9411.387,10368.43
75.99783,S,75.99783,0.8035439,0.005114335,0.3597419,0.00001322322,0,56.8411,44.60396,0.001639776,80.72876,101.4013,3.400085,-7.40046578291286,-7.031892,-2.30638,891.611578402886,-883.9935,81.09634,-82.4997,-84.75843,8970.277,10409.26
76.49793,S,76.49793,0.8051571,0.004962856,0.3598059,0.00001283906,0,56.8411,45.69569,0.001630794,80.72876,101.4013,3.400085,-6.81968577074875,-6.412692,-2.320667,894.790989107833,-887.3511,79.93947,-82.60134,-84.85225,8527.41,10449.52
76.99804,S,76.99804,0.8064921,0.004807157,0.3598588,0.00001241826,0,56.8411,46.76985,0.001614164,80.72876,101.4013,3.400085,-6.25474564198449,-5.80337,-2.332968,897.669412154576,-890.4033,78.77593,-82.70022,-84.94408,8082.945,10489.2
77.49815,S,77.49815,0.8075527,0.004664116,0.3599009,0.00001206042,0,56.8411,47.82452,0.001602791,80.72876,101.4013,3.400085,-5.70815604787571,-5.205012,-2.343266,900.248862909384,-893.1522,77.60673,-82.79639,-85.034,7637.03,10528.29
77.99825,S,77.99825,0.8083463,0.004536022,0.3599324,0.00001172142,0,56.8411,48.85838,0.001591254,80.72876,101.4013,3.400085,-5.18259561652277,-4.618375,-2.351576,902.535834067464,-895.6044,76.4329,-82.88995,-85.12206,7189.815,10566.8
78.49836,S,78.49836,0.8088806,0.00441181,0.3599537,0.00001140093,0,56.8411,49.87006,0.001579681,80.72876,101.4013,3.400085,-4.68139873067228,-4.044226,-2.357908,904.536824473218,-897.7665,75.25547,-82.98103,-85.20837,6741.45,10604.73
78.99847,S,78.99847,0.8091626,0.004287056,0.359965,0.00001107893,0,56.8411,50.85836,0.001565418,80.72876,101.4013,3.400085,-4.20873672068496,-3.483259,-2.362281,906.258322877474,-899.6451,74.07531,-83.06971,-85.29298,6292.075,10642.06
79.49857,S,79.49857,0.8092003,0.004165265,0.3599667,0.00001077519,0,56.8411,51.82221,0.001551328,80.72876,101.4013,3.400085,-3.76994844729381,-2.936082,-2.364727,907.707151660909,-901.2471,72.89352,-83.15607,-85.37595,5841.833,10678.8
79.99868,S,79.99868,0.8090004,0.004054937,0.359959,0.00001047915,0,56.8411,52.76038,0.001536035,80.72876,101.4013,3.400085,-3.37205748796562,-2.403393,-2.365264,908.889424998976,-902.5787,71.71102,-83.2402,-85.45732,5390.858,10714.95
80.49879,S,80.49879,0.8085713,0.003951945,0.3599422,0.00001021464,0,56.8411,53.67207,0.00152319,80.72876,101.4013,3.400085,-3.023877217217,-1.885648,-2.36393,909.812646192571,-903.6475,70.52869,-83.32216,-85.53718,4939.285,10750.51
80.99889,S,80.99889,0.8079211,0.003856017,0.3599167,0.000009968422,0,56.8411,54.55645,0.001511057,80.72876,101.4013,3.400085,-2.73620777209042,-1.383332,-2.360768,910.48463178198,-904.4614,69.34744,-83.40204,-85.61556,4487.243,10785.48
81.499,S,81.499,0.807058,0.003755293,0.3598828,0.000009703023,0,56.8411,55.4128,0.001494039,80.72876,101.4013,3.400085,-2.52075767046651,-0.8968426,-2.355821,910.912913735464,-905.028,68.16828,-83.47991,-85.69252,4034.858,10819.86
81.99911,S,81.99911,0.8059908,0.003652127,0.3598408,0.000009448344,0,56.8411,56.24064,0.001476716,80.72876,101.4013,3.400085,-2.38754041930827,-0.4264587,-2.349145,911.105999278972,-905.3559,66.99198,-83.55585,-85.7681,3582.251,10853.65
82.49921,S,82.49921,0.8047269,0.003572364,0.3597911,0.000009232662,0,56.8411,57.03938,0.001463688,80.72876,101.4013,3.400085,2.34094824652532,0.02747569,-2.340787,911.070926027058,-905.4522,65.81945,-83.62988,-85.84235,3129.54,10886.85
82.99932,S,82.99932,0.8032758,0.003492134,0.359734,0.000009027714,0,56.8411,57.80877,0.001450719,80.72876,101.4013,3.400085,2.37670525202962,0.4648196,-2.330809,910.817120202068,-905.3264,64.65158,-83.7021,-85.91531,2676.837,10919.47
83.49943,S,83.49943,0.8016454,0.003404331,0.3596698,0.000008804907,0,56.8411,58.54853,0.001433264,80.72876,101.4013,3.400085,2.48252945182872,0.885406,-2.319269,910.35209932701,-904.9861,63.48903,-83.77256,-85.98701,2224.251,10951.5
83.99953,S,83.99953,0.7998439,0.003323508,0.3595988,0.000008594339,0,56.8411,59.2584,0.001416216,80.72876,101.4013,3.400085,2.64205008880623,1.28908,-2.306231,909.68410482365,-904.4396,62.33266,-83.84132,-86.0575,1771.889,10982.96
84.49964,S,84.49964,0.7978794,0.003250141,0.3595214,0.000008399664,0,56.8411,59.93832,0.001400308,80.72876,101.4013,3.400085,2.83910555557714,1.675822,-2.291755,908.821262866175,-903.6951,61.18315,-83.90841,-86.12679,1319.851,11013.84
84.99975,S,84.99975,0.7957614,0.003170276,0.3594379,0.000008202893,0,56.8411,60.58849,0.001382648,80.72876,101.4013,3.400085,3.06018943949962,2.04572,-2.275915,907.773205058439,-902.7623,60.04126,-83.97391,-86.19495,868.2338,11044.15
85.49986,S,85.49986,0.7934974,0.003118882,0.3593487,0.000008061621,0,56.8411,61.20894,0.001373081,80.72876,101.4013,3.400085,3.29488809982752,2.398799,-2.258772,906.547471310746,-901.6488,58.90767,-84.03783,-86.26199,417.1293,11073.88
