Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
60.99577,S,60.99577,0.6212972,0.01856188,0.352552,0.0000481424,0,50.64107,14.61049,0.001996469,81.00092,101.4013,3.355322,-23.0697243153599,-23.01863,-1.534553,655.285140802641,-639.6128,107.2493,-77.42522,-80.48128,22699.23,8902.254
61.49569,S,61.49569,0.6309018,0.01738148,0.3529303,0.00004492837,0,50.64107,15.29938,0.001948897,81.00092,101.4013,3.355322,-22.6350258274067,-22.58062,-1.568437,666.249768344847,-651.0109,106.4732,-77.70464,-80.71148,22376.51,8955.686
61.9956,S,61.9956,0.6402752,0.01665932,0.3532995,0.00004317114,0,50.64107,16.00469,0.001956912,81.00092,101.4013,3.355322,-22.1900466958886,-22.13214,-1.602046,677.00908108882,-662.1871,105.6804,-77.97207,-80.93246,22048.15,9008.725
62.49552,S,62.49552,0.6494129,0.01562023,0.3536595,0.00004039051,0,50.64107,16.72614,0.00191141,81.00092,101.4013,3.355322,-21.7349940531968,-21.67338,-1.63541,687.557668619062,-673.137,104.871,-78.22897,-81.14482,21714.26,9061.361
62.99543,S,62.99543,0.6583088,0.01493358,0.35401,0.00003867505,0,50.64107,17.46331,0.001908958,81.00092,101.4013,3.355322,-21.2701453651319,-21.20461,-1.668412,697.888236530329,-683.8543,104.0446,-78.47534,-81.34911,21374.94,9113.592
63.49535,S,63.49535,0.6669591,0.01414392,0.3543509,0.00003659013,0,50.64107,18.21582,0.001882021,81.00092,101.4013,3.355322,-20.7957491294662,-20.72606,-1.701064,707.995981575717,-694.3349,103.2021,-78.71218,-81.54577,21030.33,9165.403
63.99527,S,63.99527,0.6753597,0.01342473,0.354682,0.00003476523,0,50.64107,18.98326,0.001861715,81.00092,101.4013,3.355322,-20.3120792796676,-20.23799,-1.733299,717.875587366066,-704.5743,102.3435,-78.93987,-81.73526,20680.55,9216.791
64.49537,S,64.49537,0.6835056,0.01283223,0.3550031,0.00003318955,0,50.64107,19.76507,0.001848822,81.00092,101.4013,3.355322,-19.8195020494107,-19.74075,-1.765064,727.520801717014,-714.567,101.4687,-79.15887,-81.91801,20325.7,9267.744
64.99548,S,64.99548,0.691393,0.01216234,0.3553141,0.00003147929,0,50.64107,20.56072,0.00182251,81.00092,101.4013,3.355322,-19.3183875432796,-19.23469,-1.796329,736.926618155109,-724.3086,100.5782,-79.36983,-82.09441,19965.89,9318.256
65.49558,S,65.49558,0.6990189,0.01168026,0.3556148,0.0000302158,0,50.64107,21.36964,0.001816612,81.00092,101.4013,3.355322,-18.8090942209077,-18.72015,-1.827022,746.088500356529,-733.7952,99.67215,-79.57294,-82.26479,19601.32,9368.319
65.99569,S,65.99569,0.7063797,0.01108615,0.3559051,0.00002867612,0,50.64107,22.1912,0.001788831,81.00092,101.4013,3.355322,-18.2920679643086,-18.19755,-1.857128,755.00160972853,-743.0225,98.75093,-79.76889,-82.42951,19232.06,9417.925
66.4958,S,66.4958,0.7134725,0.01063394,0.3561849,0.00002751821,0,50.64107,23.02473,0.001779645,81.00092,101.4013,3.355322,-17.7677512709926,-17.66731,-1.886569,763.661519976197,-751.9866,97.81482,-79.95779,-82.58885,18858.25,9467.066
66.9959,S,66.9959,0.7202945,0.01015832,0.356454,0.00002628571,0,50.64107,23.86949,0.001760944,81.00092,101.4013,3.355322,-17.2366347725959,-17.12989,-1.915319,772.06376708356,-760.6835,96.86423,-80.14016,-82.7431,18480.03,9515.737
67.49601,S,67.49601,0.7268432,0.009725919,0.3567124,0.00002516615,0,50.64107,24.72475,0.001745054,81.00092,101.4013,3.355322,-16.6992093165593,-16.58575,-1.943319,780.204671971304,-769.11,95.89935,-80.31626,-82.89254,18097.53,9563.928
67.99612,S,67.99612,0.7331169,0.009332844,0.35696,0.00002414547,0,50.64107,25.58969,0.001731617,81.00092,101.4013,3.355322,-16.1560414450813,-16.03542,-1.970528,788.080549686067,-777.2628,94.92075,-80.4864,-83.03741,17710.88,9611.637
68.49622,S,68.49622,0.7391132,0.008932082,0.3571967,0.00002311042,0,50.64107,26.46346,0.001712815,81.00092,101.4013,3.355322,-15.6077116944158,-15.47944,-1.996898,795.687798283772,-785.1387,93.92873,-80.65089,-83.17794,17320.23,9658.849
68.99633,S,68.99633,0.744831,0.008590152,0.3574224,0.00002221433,0,50.64107,27.34519,0.001700155,81.00092,101.4013,3.355322,-15.0548156355277,-14.91836,-2.022377,803.023363414134,-792.735,92.92374,-80.80996,-83.31435,16925.71,9705.562
69.49644,S,69.49644,0.7502698,0.008244597,0.3576371,0.00002133338,0,50.64107,28.23405,0.001684763,81.00092,101.4013,3.355322,-14.4979380178355,-14.35271,-2.04693,810.085396301418,-800.0502,91.90623,-80.9639,-83.44684,16527.47,9751.77
69.99654,S,69.99654,0.7554283,0.007923127,0.3578408,0.00002050324,0,50.64107,29.12903,0.001669553,81.00092,101.4013,3.355322,-13.9377788802944,-13.78313,-2.070509,816.870792664666,-807.0815,90.87667,-81.11293,-83.5756,16125.64,9797.466
70.49665,S,70.49665,0.7603064,0.007636538,0.3580334,0.00001975068,0,50.64107,30.02916,0.001657051,81.00092,101.4013,3.355322,-13.3750187682143,-13.21023,-2.093072,823.377668057567,-813.8273,89.83563,-81.25725,-83.70082,15720.37,9842.644
70.99676,S,70.99676,0.7649033,0.007356177,0.3582149,0.00001901936,0,50.64107,30.9334,0.001642885,81.00092,101.4013,3.355322,-12.8103989749667,-12.63467,-2.114577,829.603647963295,-820.2855,88.78358,-81.39708,-83.82264,15311.79,9887.299
71.49686,S,71.49686,0.7692199,0.007075881,0.3583855,0.00001830213,0,50.64107,31.84082,0.001626507,81.00092,101.4013,3.355322,-12.2446265007839,-12.05706,-2.13499,835.547969464909,-826.4556,87.72105,-81.53264,-83.94124,14900.06,9931.426
71.99697,S,71.99697,0.7732566,0.006822695,0.358545,0.00001764064,0,50.64107,32.75028,0.001611758,81.00092,101.4013,3.355322,-11.6785023164526,-11.47809,-2.154267,841.209284952486,-832.3365,86.64852,-81.66408,-84.05676,14485.32,9975.018
72.49708,S,72.49708,0.7770144,0.006589809,0.3586935,0.00001704408,0,50.64107,33.66079,0.00159986,81.00092,101.4013,3.355322,-11.1128303458223,-10.89843,-2.172377,846.586988428862,-837.9278,85.56671,-81.79157,-84.16933,14067.72,10018.07
72.99718,S,72.99718,0.7804947,0.006357704,0.358831,0.00001644092,0,50.64107,34.57125,0.001584354,81.00092,101.4013,3.355322,-10.5484394463018,-10.31875,-2.189286,851.680759998801,-843.2294,84.47615,-81.9153,-84.2791,13647.39,10060.58
73.49729,S,73.49729,0.7836985,0.006136723,0.3589576,0.00001587553,0,50.64107,35.48051,0.00156953,81.00092,101.4013,3.355322,-9.98625694173688,-9.739788,-2.204962,856.490109852895,-848.241,83.37747,-82.0354,-84.38617,13224.48,10102.55
73.9974,S,73.9974,0.7866284,0.005939226,0.3590735,0.00001536464,0,50.64107,36.38757,0.00155733,81.00092,101.4013,3.355322,-9.4271609582973,-9.162189,-2.219382,861.015842033003,-852.9636,82.27126,-82.15202,-84.49067,12799.14,10143.96
74.49751,S,74.49751,0.7892863,0.005749848,0.3591786,0.0000148674,0,50.64107,37.29129,0.001543883,81.00092,101.4013,3.355322,-8.87215413663136,-8.586676,-2.232513,865.258481476781,-857.3979,81.15815,-82.26528,-84.5927,12371.52,10184.82
74.99761,S,74.99761,0.7916749,0.005562332,0.3592731,0.00001438593,0,50.64107,38.19054,0.001529486,81.00092,101.4013,3.355322,-8.32229802905213,-8.013962,-2.244339,869.218871986353,-861.5449,80.03883,-82.37534,-84.69238,11941.75,10225.12
75.49772,S,75.49772,0.7937975,0.0053904,0.3593571,0.00001393971,0,50.64107,39.08432,0.001516354,81.00092,101.4013,3.355322,-7.77866728972515,-7.444688,-2.254836,872.8992446078,-865.407,78.91393,-82.48232,-84.78978,11509.98,10264.86
75.99783,S,75.99783,0.7956567,0.005224261,0.3594306,0.00001350136,0,50.64107,39.97151,0.001501681,81.00092,101.4013,3.355322,-7.24252102270784,-6.879566,-2.263997,876.300362127654,-868.9851,77.78413,-82.5863,-84.885,11076.35,10304.03
76.49793,S,76.49793,0.7973344,0.005043394,0.359497,0.00001304551,0,50.64107,40.5885,0.001473091,81.00092,101.4013,3.355322,-6.86700946404073,-6.485435,-2.2572,879.510945366702,-872.3678,76.65765,-82.68767,-84.97814,10640.99,10342.64
76.99804,S,76.99804,0.7987325,0.004921199,0.3595524,0.00001273535,0,50.64107,41.59756,0.00147357,81.00092,101.4013,3.355322,-6.26914164624169,-5.843171,-2.271451,882.421318878617,-875.4459,75.52528,-82.78614,-85.06926,10204,10380.69
77.49815,S,77.49815,0.7998403,0.004776148,0.3595964,0.00001234173,0,50.64107,42.5884,0.00146184,81.00092,101.4013,3.355322,-5.69069736880121,-5.212409,-2.2836,885.017911643118,-878.206,74.38637,-82.88186,-85.15845,9765.564,10418.17
77.99825,S,77.99825,0.8006654,0.004624258,0.3596292,0.00001195955,0,50.64107,43.55957,0.001448724,81.00092,101.4013,3.355322,-5.13482108416038,-4.594077,-2.293653,887.306623456665,-880.6541,73.24199,-82.97491,-85.24578,9325.823,10455.07
78.49836,S,78.49836,0.8012147,0.004482957,0.3596511,0.0000115838,0,50.64107,44.50958,0.001433704,81.00092,101.4013,3.355322,-4.60548047985626,-3.989116,-2.301609,889.293742314491,-882.7966,72.09309,-83.06539,-85.33133,8884.938,10491.41
78.99847,S,78.99847,0.8014958,0.004360348,0.3596624,0.00001127004,0,50.64107,45.43711,0.001423873,81.00092,101.4013,3.355322,-4.10772916728172,-3.398381,-2.307476,890.985481406003,-884.6398,70.94073,-83.15338,-85.41517,8443.057,10527.17
79.49857,S,79.49857,0.8015172,0.004236636,0.3596634,0.00001094849,0,50.64107,46.34109,0.001410746,81.00092,101.4013,3.355322,-3.64813246771112,-2.822552,-2.311292,892.389643943637,-886.1916,69.78593,-83.23899,-85.49736,8000.331,10562.35
79.99868,S,79.99868,0.801287,0.004127979,0.3596545,0.0000106742,0,50.64107,47.2203,0.001401516,81.00092,101.4013,3.355322,-3.23555341697352,-2.262408,-2.313075,893.513343397737,-887.4592,68.62968,-83.32229,-85.57796,7556.902,10596.95
80.49879,S,80.49879,0.8008143,0.004014357,0.3596361,0.00001037137,0,50.64107,48.07392,0.001386425,81.00092,101.4013,3.355322,-2.88140323091528,-1.718477,-2.31286,894.36507360777,-888.4512,67.47282,-83.4034,-85.65704,7112.909,10630.98
80.99889,S,80.99889,0.8001077,0.003907839,0.3596084,0.00001009982,0,50.64107,48.9011,0.001373445,81.00092,101.4013,3.355322,-2.59972621521959,-1.1913,-2.31071,894.952623193579,-889.1754,66.3169,-83.48235,-85.73463,6668.487,10664.42
81.499,S,81.499,0.7991756,0.003796633,0.3595717,0.000009813998,0,50.64107,49.70103,0.001356532,81.00092,101.4013,3.355322,-2.40519710977134,-0.6813971,-2.306658,895.284167996757,-889.6401,65.16248,-83.55923,-85.8108,6223.769,10697.29
81.99911,S,81.99911,0.7980277,0.003694319,0.3595266,0.000009559711,0,50.64107,50.4732,0.001342066,81.00092,101.4013,3.355322,-2.30851521345101,-0.1891024,-2.300757,895.36864043421,-889.8543,64.01058,-83.63412,-85.88558,5778.885,10729.59
82.49921,S,82.49921,0.7966732,0.003613771,0.3594733,0.000009345499,0,50.64107,51.21716,0.001331515,81.00092,101.4013,3.355322,2.31074340767481,0.2853019,-2.293063,895.21506602201,-889.8271,62.86211,-83.70705,-85.95904,5333.954,10761.3
82.99932,S,82.99932,0.7951213,0.003518036,0.3594122,0.000009103424,0,50.64107,51.9325,0.001315351,81.00092,101.4013,3.355322,2.40102759198814,0.7415456,-2.283647,894.832371434511,-889.5675,61.71793,-83.77815,-86.0312,4889.098,10792.45
83.49943,S,83.49943,0.7933808,0.003433269,0.3593436,0.000008869241,0,50.64107,52.61894,0.001298688,81.00092,101.4013,3.355322,2.56039804720321,1.179451,-2.272561,894.229385899157,-889.0844,60.57887,-83.84743,-86.1021,4444.428,10823.02
83.99953,S,83.99953,0.7914613,0.00335688,0.359268,0.000008672234,0,50.64107,53.27637,0.001285965,81.00092,101.4013,3.355322,2.76833328343139,1.598945,-2.259877,893.415340101676,-888.3871,59.44574,-83.91497,-86.17181,4000.054,10853.03
84.49964,S,84.49964,0.7893714,0.003280066,0.3591857,0.000008470459,0,50.64107,53.90469,0.001271138,81.00092,101.4013,3.355322,3.00712367048447,1.999942,-2.245668,892.398869617213,-887.4843,58.31932,-83.98082,-86.24033,3556.083,10882.47
84.99975,S,84.99975,0.7871209,0.003207942,0.359097,0.000008297614,0,50.64107,54.50396,0.001259344,81.00092,101.4013,3.355322,3.26331991000898,2.382505,-2.230006,891.189811381229,-886.3859,57.20042,-84.04504,-86.3077,3112.613,10911.35
85.49986,S,85.49986,0.7847185,0.003131194,0.3590023,0.000008092236,0,50.64107,55.07436,0.001241343,81.00092,101.4013,3.355322,3.52727507246316,2.746718,-2.212964,889.797197190852,-885.101,56.08971,-84.10767,-86.37395,2669.741,10939.67
85.99996,S,85.99996,0.7821731,0.003052618,0.358902,0.000007898722,0,50.64107,55.6161,0.001223909,81.00092,101.4013,3.355322,3.79227643232347,3.092734,-2.19462,888.230059194665,-883.6387,54.98782,-84.16877,-86.43914,2227.557,10967.44
86.50007,S,86.50007,0.7794937,0.00299084,0.3587963,0.00000772472,0,50.64107,56.1295,0.001208344,81.00092,101.4013,3.355322,4.05367017044813,3.420734,-2.175045,886.4977378491,-882.0084,53.89543,-84.22837,-86.50327,1786.146,10994.66
87.00018,S,87.00018,0.7766887,0.002925735,0.3586858,0.000007559498,0,50.64107,56.61491,0.001193084,81.00092,101.4013,3.355322,4.30825265586711,3.730945,-2.154319,884.608771767037,-880.2187,52.81313,-84.28653,-86.56637,1345.591,11021.34
87.50028,S,87.50028,0.7737658,0.00286567,0.3585705,0.000007405779,0,50.64107,57.07267,0.001178645,81.00092,101.4013,3.355322,4.55376763399386,4.023579,-2.132513,882.571408253221,-878.2779,51.74153,-84.34328,-86.62846,905.9708,11047.47
88.00039,S,88.00039,0.7707337,0.002805997,0.358451,0.000007250454,0,50.64107,57.50338,0.001163013,81.00092,101.4013,3.355322,4.78877700015881,4.299015,-2.109705,880.394674048624,-876.1951,50.68105,-84.39866,-86.68958,467.3571,11073.08
88.5005,S,88.5005,0.7676006,0.002742507,0.3583274,0.000007083149,0,50.64107,57.9076,0.001144551,81.00092,101.4013,3.355322,5.01229668633552,4.557611,-2.085977,878.087413188855,-873.9792,49.63222,-84.45273,-86.74973,29.81932,11098.16
