Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
77.49815,S,77.49815,0.790504,0.004504156,0.359228,0.00001164168,0,45.44105,39.0038,0.001264141,77.91962,101.4013,3.862115,-5.2112618174565,-4.656804,-2.339108,869.780155262502,-862.9778,73.35919,-82.82505,-85.14114,11348.37,10698.28
77.99825,S,77.99825,0.7911512,0.004438343,0.3592537,0.00001146268,0,45.44105,39.40767,0.001257494,77.91962,101.4013,3.862115,-4.94612038297543,-4.368239,-2.320042,871.835719397666,-865.1953,72.19132,-82.91946,-85.23032,10916.3,10734.67
78.49836,S,78.49836,0.7916237,0.004260945,0.3592726,0.0000110011,0,45.44105,40.29101,0.001233827,77.91962,101.4013,3.862115,-4.40692270566809,-3.741393,-2.328722,873.701849719635,-867.2189,71.02901,-83.01163,-85.31767,10483.18,10770.47
78.99847,S,78.99847,0.7918191,0.004128255,0.3592805,0.00001066453,0,45.44105,41.15261,0.001221613,77.91962,101.4013,3.862115,-3.90498970162458,-3.129863,-2.335145,875.264093343418,-868.9346,69.8629,-83.10118,-85.40327,10049.12,10805.7
79.49857,S,79.49857,0.7917433,0.004000576,0.3592777,0.00001033704,0,45.44105,41.991,0.001208215,77.91962,101.4013,3.862115,-3.44924453607714,-2.534717,-2.339337,876.527083842108,-870.3471,68.69414,-83.18824,-85.48715,9614.278,10840.34
79.99868,S,79.99868,0.7914066,0.003892903,0.3592646,0.00001007174,0,45.44105,42.80525,0.001200062,77.91962,101.4013,3.862115,-3.05124941743952,-1.956601,-2.341332,877.500431543405,-871.4661,67.5239,-83.27288,-85.5694,9178.807,10874.39
80.49879,S,80.49879,0.7908186,0.00379657,0.3592416,0.000009816272,0,45.44105,43.5945,0.001191249,77.91962,101.4013,3.862115,-2.72585506662258,-1.396134,-2.341174,878.193129174436,-872.3007,66.35312,-83.35521,-85.65007,8742.851,10907.86
80.99889,S,80.99889,0.7899891,0.003691491,0.3592091,0.000009551887,0,45.44105,44.35796,0.001179558,77.91962,101.4013,3.862115,-2.48991133115752,-0.8538831,-2.338919,878.61411977203,-872.8599,65.18307,-83.43533,-85.72922,8306.546,10940.75
81.499,S,81.499,0.7889273,0.003594768,0.3591673,0.000009290614,0,45.44105,45.0949,0.001166476,77.91962,101.4013,3.862115,-2.35787309295344,-0.3303609,-2.334615,878.772208173434,-873.1526,64.01463,-83.51328,-85.80689,7870.03,10973.04
81.99911,S,81.99911,0.7876432,0.003497311,0.3591169,0.000009036238,0,45.44105,45.80481,0.001152547,77.91962,101.4013,3.862115,2.33481594210375,0.1740578,-2.328319,878.676922307844,-873.1884,62.84888,-83.58917,-85.88316,7433.436,11004.76
82.49921,S,82.49921,0.7861466,0.003410872,0.359058,0.000008808982,0,45.44105,46.48717,0.001140473,77.91962,101.4013,3.862115,2.41187038425315,0.6590012,-2.320094,878.337781709505,-872.9769,61.68674,-83.66306,-85.95805,6996.885,11035.89
82.99932,S,82.99932,0.7844474,0.003325618,0.3589911,0.0000085981,0,45.44105,47.14173,0.001129044,77.91962,101.4013,3.862115,2.56908224218552,1.124288,-2.310013,877.764214646927,-872.5276,60.52916,-83.73501,-86.03162,6560.502,11066.45
83.49943,S,83.49943,0.7825558,0.003243678,0.3589166,0.000008393667,0,45.44105,47.76828,0.001117069,77.91962,101.4013,3.862115,2.78310708818561,1.56977,-2.298153,876.966454663179,-871.8508,59.37712,-83.80508,-86.1039,6124.402,11096.42
83.99953,S,83.99953,0.7804816,0.003172142,0.3588348,0.000008195173,0,45.44105,48.36672,0.001104557,77.91962,101.4013,3.862115,3.033279865024,1.995358,-2.284586,875.954428770558,-870.9565,58.23148,-83.87334,-86.17494,5688.695,11125.82
84.49964,S,84.49964,0.7782351,0.003094688,0.3587463,0.000007994184,0,45.44105,48.93705,0.001090431,77.91962,101.4013,3.862115,3.30382249113916,2.401061,-2.269394,874.738158555686,-869.8548,57.09299,-83.93987,-86.24477,5253.488,11154.66
84.99975,S,84.99975,0.7758254,0.003017137,0.3586514,0.000007792557,0,45.44105,49.47936,0.001074983,77.91962,101.4013,3.862115,3.58349083620874,2.786926,-2.252654,873.326885992879,-868.555,55.96251,-84.0047,-86.31343,4818.883,11182.92
85.49986,S,85.49986,0.7732624,0.002947246,0.3585504,0.00000762624,0,45.44105,49.99382,0.001063269,77.91962,101.4013,3.862115,3.86454722140046,3.153085,-2.234453,871.730742434725,-867.0673,54.84079,-84.06789,-86.38094,4384.978,11210.62
85.99996,S,85.99996,0.7705554,0.002882866,0.3584437,0.000007450764,0,45.44105,50.48069,0.001049224,77.91962,101.4013,3.862115,4.14169124303708,3.499705,-2.214875,869.959357816168,-865.4014,53.7285,-84.12948,-86.44735,3951.862,11237.76
86.50007,S,86.50007,0.7677139,0.002810053,0.3583317,0.000007272019,0,45.44105,50.94032,0.001033692,77.91962,101.4013,3.862115,4.41133068372402,3.827034,-2.194003,868.022468600122,-863.5671,52.62633,-84.18954,-86.51267,3519.622,11264.35
87.00018,S,87.00018,0.7647467,0.002744389,0.3582147,0.000007088994,0,45.44105,51.3731,0.001016561,77.91962,101.4013,3.862115,4.67100928996657,4.135345,-2.171923,865.929014263948,-861.5734,51.53492,-84.24811,-86.57693,3088.34,11290.39
87.50028,S,87.50028,0.7616637,0.002691203,0.3580932,0.000006952687,0,45.44105,51.77967,0.001005239,77.91962,101.4013,3.862115,4.91918036392375,4.425082,-2.148717,863.689823550832,-859.4312,50.45485,-84.30521,-86.64017,2658.094,11315.89
88.00039,S,88.00039,0.7584727,0.002635946,0.3579674,0.000006813091,0,45.44105,52.16037,0.000992641,77.91962,101.4013,3.862115,5.15465490018731,4.696499,-2.124468,861.312740938882,-857.1484,49.38667,-84.36092,-86.70242,2228.955,11340.85
88.5005,S,88.5005,0.7551827,0.002581806,0.3578377,0.000006671955,0,45.44105,52.51597,0.0009790539,77.91962,101.4013,3.862115,5.37685835345846,4.95012,-2.099266,858.807593964382,-854.7349,48.33082,-84.41526,-86.76366,1800.991,11365.27
89.0006,S,89.0006,0.7518011,0.002528438,0.3577044,0.000006531804,0,45.44105,52.84697,0.0009648825,77.91962,101.4013,3.862115,5.58531982146027,5.186299,-2.073186,856.182031971823,-852.1984,47.28781,-84.46827,-86.82396,1374.265,11389.18
89.50071,S,89.50071,0.748337,0.002467614,0.3575678,0.000006387863,0,45.44105,53.15413,0.0009494614,77.91962,101.4013,3.862115,5.77993734048052,5.40558,-2.046309,853.445887339897,-849.5488,46.25806,-84.52,-86.88331,948.837,11412.57
90.00082,S,90.00082,0.7447972,0.00242551,0.3574283,0.000006270631,0,45.44105,53.43813,0.0009373777,77.91962,101.4013,3.862115,5.96069202522207,5.608445,-2.018711,850.606800732114,-846.7938,45.24192,-84.57046,-86.94175,524.761,11435.44
90.50092,S,90.50092,0.7411889,0.00236309,0.357286,0.000006102619,0,45.44105,53.69963,0.0009170869,77.91962,101.4013,3.862115,6.12764408271172,5.795346,-1.990474,847.672217126066,-843.9409,44.23975,-84.61972,-86.99928,102.0878,11457.81
