Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.01,0,0.62755491,0.62755491,0.616550895,0.62755491,0.616550895,0,0,0,0,14.12994086,104.7167721,101.0661961,811034.6
0.02,0,0.548599202,0.548599202,0.537595186,0.548599202,0.537595186,0,0,0,0,14.12994086,104.7167721,101.0661961,1622069
0.03,0,0.509059431,0.509059431,0.498055415,0.509059431,0.498055415,0,0,0,0,14.12994086,104.7167721,101.0661961,2433104
0.04,0,0.483527749,0.483527749,0.472523734,0.483527749,0.472523734,0,0,0,0,14.12994086,104.7167721,101.0661961,3244138
0.05,0,0.46502204,0.46502204,0.454018025,0.46502204,0.454018025,0,0,0,0,14.12994086,104.7167721,101.0661961,4055173
0.06,0,0.450681001,0.450681001,0.439676986,0.450681001,0.439676986,0,0,0,0,14.12994086,104.7167721,101.0661961,4866208
0.07,0,0.43906999,0.43906999,0.428065975,0.43906999,0.428065975,0,0,0,0,14.12994086,104.7167721,101.0661961,5677242
0.08,0,0.429373962,0.429373962,0.418369947,0.429373962,0.418369947,0,0,0,0,14.12994086,104.7167721,101.0661961,6488276
0.09,0,0.423683284,0.423683284,0.412679268,0.423683284,0.412679268,0,0,0,0,14.12994086,104.7167721,101.0661961,7299312
0.1,0,0.420817909,0.420817909,0.409813894,0.420817909,0.409813894,0,0,0,0,14.12994086,104.7167721,101.0661961,8110346
0.11,0,0.420677476,0.420677476,0.409673461,0.420677476,0.409673461,0,0,0,0,14.12994086,104.7167721,101.0661961,8921380
0.12,0,0.420537413,0.420537413,0.409533398,0.420537413,0.409533398,0,0,0,0,14.12994086,104.7167721,101.0661961,9732415
0.13,0,0.420397702,0.420397702,0.409393686,0.420397702,0.409393686,0,0,0,0,14.12994086,104.7167721,101.0661961,10543450
0.14,0,0.420258339,0.420258339,0.409254324,0.420258339,0.409254324,0,0,0,0,14.12994086,104.7167721,101.0661961,11354480
0.15,0,0.420119326,0.420119326,0.409115311,0.420119326,0.409115311,0,0,0,0,14.12994086,104.7167721,101.0661961,12165520
0.16,0,0.419980679,0.419980679,0.408976664,0.419980679,0.408976664,0,0,0,0,14.12994086,104.7167721,101.0661961,12976550
0.17,0,0.419842379,0.419842379,0.408838364,0.419842379,0.408838364,0,0,0,0,14.12994086,104.7167721,101.0661961,13787590
0.18,0,0.419704386,0.419704386,0.408700371,0.419704386,0.408700371,0,0,0,0,14.12994086,104.7167721,101.0661961,14598620
0.19,0,0.419566777,0.419566777,0.408562762,0.419566777,0.408562762,0,0,0,0,14.12994086,104.7167721,101.0661961,15409660
0.2,0,0.419429492,0.419429492,0.408425477,0.419429492,0.408425477,0,0,0,0,14.12994086,104.7167721,101.0661961,16220690
0.21,0,0.41929255,0.41929255,0.408288535,0.41929255,0.408288535,0,0,0,0,14.12994086,104.7167721,101.0661961,17031730
0.22,0,0.419155931,0.419155931,0.408151916,0.419155931,0.408151916,0,0,0,0,14.12994086,104.7167721,101.0661961,17842760
0.23,0,0.419019672,0.419019672,0.408015657,0.419019672,0.408015657,0,0,0,0,14.12994086,104.7167721,101.0661961,18653800
0.24,0,0.418883753,0.418883753,0.407879738,0.418883753,0.407879738,0,0,0,0,14.12994086,104.7167721,101.0661961,19464830
0.25,0,0.418748136,0.418748136,0.407744121,0.418748136,0.407744121,0,0,0,0,14.12994086,104.7167721,101.0661961,20275860
0.26,0,0.418900021,0.418900021,0.407896006,0.418900021,0.407896006,0,0,0,0,14.12994086,104.7167721,101.0661961,21086900
0.27,0,0.419051994,0.419051994,0.408047979,0.419051994,0.408047979,0,0,0,0,14.12994086,104.7167721,101.0661961,21897930
0.28,0,0.419204034,0.419204034,0.408200019,0.419204034,0.408200019,0,0,0,0,14.12994086,104.7167721,101.0661961,22708970
0.29,0,0.419356238,0.419356238,0.408352223,0.419356238,0.408352223,0,0,0,0,14.12994086,104.7167721,101.0661961,23520000
0.3,0,0.419508488,0.419508488,0.408504473,0.419508488,0.408504473,0,0,0,0,14.12994086,104.7167721,101.0661961,24331040
0.31,0,0.41966088,0.41966088,0.408656865,0.41966088,0.408656865,0,0,0,0,14.12994086,104.7167721,101.0661961,25142070
0.32,0,0.419813356,0.419813356,0.408809341,0.419813356,0.408809341,0,0,0,0,14.12994086,104.7167721,101.0661961,25953110
0.33,0,0.419965933,0.419965933,0.408961918,0.419965933,0.408961918,0,0,0,0,14.12994086,104.7167721,101.0661961,26764140
0.34,0,0.420118631,0.420118631,0.409114616,0.420118631,0.409114616,0,0,0,0,14.12994086,104.7167721,101.0661961,27575180
0.35,0,0.420271409,0.420271409,0.409267394,0.420271409,0.409267394,0,0,0,0,14.12994086,104.7167721,101.0661961,28386210
0.36,0,0.420424306,0.420424306,0.409420291,0.420424306,0.409420291,0,0,0,0,14.12994086,104.7167721,101.0661961,29197250
0.37,0,0.420577282,0.420577282,0.409573267,0.420577282,0.409573267,0,0,0,0,14.12994086,104.7167721,101.0661961,30008280
0.38,0,0.420730355,0.420730355,0.40972634,0.420730355,0.40972634,0,0,0,0,14.12994086,104.7167721,101.0661961,30819310
0.39,0,0.420883545,0.420883545,0.40987953,0.420883545,0.40987953,0,0,0,0,14.12994086,104.7167721,101.0661961,31630350
0.4,0,0.421036811,0.421036811,0.410032796,0.421036811,0.410032796,0,0,0,0,14.12994086,104.7167721,101.0661961,32441380
0.41,0,0.42119021,0.42119021,0.410186195,0.42119021,0.410186195,0,0,0,0,14.12994086,104.7167721,101.0661961,33252420
0.42,0,0.421343666,0.421343666,0.41033965,0.421343666,0.41033965,0,0,0,0,14.12994086,104.7167721,101.0661961,34063450
0.43,0,0.421497233,0.421497233,0.410493218,0.421497233,0.410493218,0,0,0,0,14.12994086,104.7167721,101.0661961,34874490
0.44,0,0.421650894,0.421650894,0.410646879,0.421650894,0.410646879,0,0,0,0,14.12994086,104.7167721,101.0661961,35685520
0.45,0,0.421804666,0.421804666,0.41080065,0.421804666,0.41080065,0,0,0,0,14.12994086,104.7167721,101.0661961,36496560
0.46,0,0.421958509,0.421958509,0.410954494,0.421958509,0.410954494,0,0,0,0,14.12994086,104.7167721,101.0661961,37307590
0.47,0,0.422112443,0.422112443,0.411108427,0.422112443,0.411108427,0,0,0,0,14.12994086,104.7167721,101.0661961,38118620
0.48,0,0.422266504,0.422266504,0.411262489,0.422266504,0.411262489,0,0,0,0,14.12994086,104.7167721,101.0661961,38929660
0.49,0,0.422420616,0.422420616,0.411416601,0.422420616,0.411416601,0,0,0,0,14.12994086,104.7167721,101.0661961,39740700
0.5,0,0.422574854,0.422574854,0.411570839,0.422574854,0.411570839,0,0,0,0,14.12994086,104.7167721,101.0661961,40551730
0.51,0,0.42272916,0.42272916,0.411725145,0.42272916,0.411725145,0,0,0,0,14.12994086,104.7167721,101.0661961,41362760
0.52,0,0.422883571,0.422883571,0.411879556,0.422883571,0.411879556,0,0,0,0,14.12994086,104.7167721,101.0661961,42173800
0.53,0,0.423038049,0.423038049,0.412034034,0.423038049,0.412034034,0,0,0,0,14.12994086,104.7167721,101.0661961,42984830
0.54,0,0.42319265,0.42319265,0.412188635,0.42319265,0.412188635,0,0,0,0,14.12994086,104.7167721,101.0661961,43795870
0.55,0,0.423347335,0.423347335,0.41234332,0.423347335,0.41234332,0,0,0,0,14.12994086,104.7167721,101.0661961,44606900
0.56,0,0.423502084,0.423502084,0.412498069,0.423502084,0.412498069,0,0,0,0,14.12994086,104.7167721,101.0661961,45417940
0.57,0,0.423656955,0.423656955,0.412652939,0.423656955,0.412652939,0,0,0,0,14.12994086,104.7167721,101.0661961,46228970
0.58,0,0.423811887,0.423811887,0.412807872,0.423811887,0.412807872,0,0,0,0,14.12994086,104.7167721,101.0661961,47040000
0.59,0,0.42396692,0.42396692,0.412738994,0.42396692,0.412738994,0,0,0,0,14.12994086,104.7167721,101.0661961,47851040
0.6,0,0.424122034,0.424122034,0.412670196,0.424122034,0.412670196,0,0,0,0,14.12994086,104.7167721,101.0661961,48662080
0.61,0,0.424789899,0.424789899,0.41311415,0.424789899,0.41311415,0,0,0,0,14.12994086,104.7167721,101.0661961,49473110
0.62,0,0.425439102,0.425439102,0.413539441,0.425439102,0.413539441,0,0,0,0,14.12994086,104.7167721,101.0661961,50284140
0.63,0,0.426088018,0.426088018,0.413964446,0.426088018,0.413964446,0,0,0,0,14.12994086,104.7167721,101.0661961,51095180
0.64,0,0.426736666,0.426736666,0.414389183,0.426736666,0.414389183,0,0,0,0,14.12994086,104.7167721,101.0661961,51906210
0.65,0,0.427385026,0.427385026,0.414813632,0.427385026,0.414813632,0,0,0,0,14.12994086,104.7167721,101.0661961,52717240
0.66,0,0.428033116,0.428033116,0.415237811,0.428033116,0.415237811,0,0,0,0,14.12994086,104.7167721,101.0661961,53528280
0.67,0,0.428680955,0.428680955,0.415661739,0.428680955,0.415661739,0,0,0,0,14.12994086,104.7167721,101.0661961,54339320
0.68,0,0.429328504,0.429328504,0.416085376,0.429328504,0.416085376,0,0,0,0,14.12994086,104.7167721,101.0661961,55150350
0.69,0,0.429975763,0.429975763,0.416508723,0.429975763,0.416508723,0,0,0,0,14.12994086,104.7167721,101.0661961,55961380
0.7,0,0.430622787,0.430622787,0.416931836,0.430622787,0.416931836,0,0,0,0,14.12994086,104.7167721,101.0661961,56772420
0.71,0,0.431269519,0.431269519,0.417354657,0.431269519,0.417354657,0,0,0,0,14.12994086,104.7167721,101.0661961,57583450
0.72,0,0.431915977,0.431915977,0.417777204,0.431915977,0.417777204,0,0,0,0,14.12994086,104.7167721,101.0661961,58394490
0.73,0,0.432562181,0.432562181,0.418199496,0.432562181,0.418199496,0,0,0,0,14.12994086,104.7167721,101.0661961,59205520
0.74,0,0.433208128,0.433208128,0.418621532,0.433208128,0.418621532,0,0,0,0,14.12994086,104.7167721,101.0661961,60016560
0.75,0,0.433853761,0.433853761,0.419043254,0.433853761,0.419043254,0,0,0,0,14.12994086,104.7167721,101.0661961,60827590
0.76,0,0.434499175,0.434499175,0.419464757,0.434499175,0.419464757,0,0,0,0,14.12994086,104.7167721,101.0661961,61638630
0.77,0,0.435144293,0.435144293,0.419885964,0.435144293,0.419885964,0,0,0,0,14.12994086,104.7167721,101.0661961,62449660
0.78,0,0.435789172,0.435789172,0.420306931,0.435789172,0.420306931,0,0,0,0,14.12994086,104.7167721,101.0661961,63260700
0.79,0,0.436433773,0.436433773,0.420727621,0.436433773,0.420727621,0,0,0,0,14.12994086,104.7167721,101.0661961,64071730
0.8,0,0.437078113,0.437078113,0.42114805,0.437078113,0.42114805,0,0,0,0,14.12994086,104.7167721,101.0661961,64882770
0.81,0,0.437722193,0.437722193,0.421568219,0.437722193,0.421568219,0,0,0,0,14.12994086,104.7167721,101.0661961,65693800
0.82,0,0.438366012,0.438366012,0.421988126,0.438366012,0.421988126,0,0,0,0,14.12994086,104.7167721,101.0661961,66504840
0.83,0,0.43900957,0.43900957,0.422407772,0.43900957,0.422407772,0,0,0,0,14.12994086,104.7167721,101.0661961,67315870
0.84,0,0.439652864,0.439652864,0.422827156,0.439652864,0.422827156,0,0,0,0,14.12994086,104.7167721,101.0661961,68126900
0.85,0,0.440295877,0.440295877,0.423246257,0.440295877,0.423246257,0,0,0,0,14.12994086,104.7167721,101.0661961,68937940
0.86,0,0.440938684,0.440938684,0.423665153,0.440938684,0.423665153,0,0,0,0,14.12994086,104.7167721,101.0661961,69748980
0.87,0,0.441581188,0.441581188,0.424083745,0.441581188,0.424083745,0,0,0,0,14.12994086,104.7167721,101.0661961,70560010
0.88,0,0.442223446,0.442223446,0.424502092,0.442223446,0.424502092,0,0,0,0,14.12994086,104.7167721,101.0661961,71371040
0.89,0,0.442865458,0.442865458,0.424920193,0.442865458,0.424920193,0,0,0,0,14.12994086,104.7167721,101.0661961,72182070
0.9,0,0.443507203,0.443507203,0.425338027,0.443507203,0.425338027,0,0,0,0,14.12994086,104.7167721,101.0661961,72993110
0.91,0,0.446523052,0.446523052,0.428230326,0.446523052,0.428230326,0,0,0,0,13.95830735,104.6679229,100.9701215,73804150
0.92,0,0.455570599,0.455570599,0.436907222,0.455570599,0.436907222,0,0,0,0,13.78667383,104.6190737,100.874047,74615180
0.93,0,0.465636625,0.465636625,0.446186614,0.465636625,0.446186614,0,0,0,0,13.61504031,104.5702246,100.7779724,75426220
0.94,0,0.472197357,0.472197357,0.451730055,0.472197357,0.451730055,0,0,0,0,13.4434068,104.5213754,100.6818979,76237250
0.95,0,0.478758088,0.478758088,0.457273496,0.478758088,0.457273496,0,0,0,0,13.27177328,104.4725263,100.5858233,77048280
0.96,0,0.48531882,0.48531882,0.462816936,0.48531882,0.462816936,0,0,0,0,13.10013976,104.4236771,100.4897488,77859320
0.97,0,0.491879551,0.491879551,0.468360377,0.491879551,0.468360377,0,0,0,0,12.92850625,104.3748279,100.3936742,78670350
0.98,0,0.498440282,0.498440282,0.473903818,0.498440282,0.473903818,0,0,0,0,12.75687273,104.3259788,100.2975997,79481390
0.99,0,0.505001014,0.505001014,0.479447259,0.505001014,0.479447259,0,0,0,0,12.58523921,104.2771296,100.2015251,80292420
1,0,0.511561745,0.511561745,0.4849907,0.511561745,0.4849907,0,0,0,0,12.4136057,104.2282804,100.1054506,81103460
1.01,0,0.518122477,0.518122477,0.490534141,0.518122477,0.490534141,0,0,0,0,12.24197218,104.1794313,100.009376,81914490
1.02,0,0.524683208,0.524683208,0.496077581,0.524683208,0.496077581,0,0,0,0,12.07033866,104.1305821,99.91330145,82725530
1.03,0,0.53124394,0.53124394,0.501621022,0.53124394,0.501621022,0,0,0,0,11.89870515,104.081733,99.8172269,83536560
1.04,0,0.537804671,0.537804671,0.507164463,0.537804671,0.507164463,0,0,0,0,11.72707163,104.0328838,99.72115234,84347590
1.05,0,0.544365403,0.544365403,0.512707904,0.544365403,0.512707904,0,0,0,0,11.55543812,103.9840346,99.62507779,85158620
1.06,0,0.542003844,0.542003844,0.510480459,0.542003844,0.510480459,0,0,0,0,11.56556369,103.9336034,99.58567988,85969660
1.07,0,0.539667332,0.539667332,0.508278061,0.539667332,0.508278061,0,0,0,0,11.5748722,103.8875928,99.54974506,86780700
1.08,0,0.537355323,0.537355323,0.506100165,0.537355323,0.506100165,0,0,0,0,11.59655005,103.8856686,99.55620439,87591740
1.09,0,0.535067232,0.535067232,0.503946187,0.535067232,0.503946187,0,0,0,0,11.62017671,103.8941732,99.57230042,88402770
1.1,0,0.532802504,0.532802504,0.501815573,0.532802504,0.501815573,0,0,0,0,11.64412716,103.9073143,99.59246319,89213810
1.11,0,0.530560612,0.530560612,0.499707795,0.530560612,0.499707795,0,0,0,0,11.66797302,103.9231446,99.61486617,90024840
1.12,0,0.528341038,0.528341038,0.497622334,0.528341038,0.497622334,0,0,0,0,11.69145568,103.9404857,99.63840573,90835870
1.13,0,0.526147815,0.526147815,0.495563224,0.526147815,0.495563224,0,0,0,0,11.71442164,103.9585006,99.66230944,91646900
1.14,0,0.523989848,0.523989848,0.493539371,0.523989848,0.493539371,0,0,0,0,11.73678746,103.9767301,99.68615511,92457940
1.15,0,0.521860749,0.521860749,0.491544386,0.521860749,0.491544386,0,0,0,0,11.75851151,103.9947211,99.70954065,93268980
1.16,0,0.519484977,0.519484977,0.489302727,0.519484977,0.489302727,0,0,0,0,11.77572255,104.0034997,99.72334848,94080010
1.17,0,0.517125787,0.517125787,0.487077651,0.517125787,0.487077651,0,0,0,0,11.78595797,103.9974622,99.72187595,94891040
1.18,0,0.514792298,0.514792298,0.484878275,0.514792298,0.484878275,0,0,0,0,11.79578675,103.9913902,99.72021851,95702070
1.19,0,0.512483745,0.512483745,0.482703836,0.512483745,0.482703836,0,0,0,0,11.80520943,103.9851756,99.71828434,96513120
1.2,0,0.510199494,0.510199494,0.480466525,0.510199494,0.480466525,0,0,0,0,11.81422777,103.9787388,99.71600647,97324150
1.21,0,0.507938965,0.507938965,0.478205995,0.507938965,0.478205995,0,0,0,0,11.82285442,103.9721209,99.71342532,98135180
1.22,0,0.505701601,0.505701601,0.475968631,0.505701601,0.475968631,0,0,0,0,11.83110145,103.9651104,99.71036419,98946220
1.23,0,0.503486957,0.503486957,0.473753988,0.503486957,0.473753988,0,0,0,0,11.83898046,103.9578621,99.70696078,99757260
1.24,0,0.501294553,0.501294553,0.471561583,0.501294553,0.471561583,0,0,0,0,11.84650822,103.950281,99.70314011,100568300
1.25,0,0.499123966,0.499123966,0.469390997,0.499123966,0.469390997,0,0,0,0,11.85369643,103.9423554,99.69889664,101379300
1.26,0,0.4969748,0.4969748,0.46724183,0.4969748,0.46724183,0,0,0,0,11.86056178,103.9341778,99.69431645,102190400
1.27,0,0.494846682,0.494846682,0.465113713,0.494846682,0.465113713,0,0,0,0,11.8650053,103.9208843,99.68446522,103001400
1.28,0,0.492739224,0.492739224,0.463006254,0.492739224,0.463006254,0,0,0,0,11.86897776,103.90695,99.67389198,103812400
1.29,0,0.490652098,0.490652098,0.460919129,0.490652098,0.460919129,0,0,0,0,11.8726956,103.8927476,99.66299499,104623500
1.3,0,0.488584962,0.488584962,0.458851992,0.488584962,0.458851992,0,0,0,0,11.87616892,103.8783712,99.65185914,105434500
1.31,0,0.486537487,0.486537487,0.456804517,0.486537487,0.456804517,0,0,0,0,11.87940996,103.863739,99.64041876,106245500
1.32,0,0.484509373,0.484509373,0.454776403,0.484509373,0.454776403,0,0,0,0,11.88242751,103.8489401,99.62875368,107056600
1.33,0,0.482500306,0.482500306,0.452767337,0.482500306,0.452767337,0,0,0,0,11.88523214,103.833901,99.61680481,107867600
1.34,0,0.480510032,0.480510032,0.450777062,0.480510032,0.450777062,0,0,0,0,11.88783279,103.81871,99.6046514,108678600
1.35,0,0.478538249,0.478538249,0.448805279,0.478538249,0.448805279,0,0,0,0,11.89023736,103.8033751,99.59230326,109489700
1.36,0,0.476584683,0.476584683,0.446851713,0.476584683,0.446851713,0,0,0,0,11.89245505,103.787816,99.57969486,110300700
1.37,0,0.474649105,0.474649105,0.444916136,0.474649105,0.444916136,0,0,0,0,11.89449248,103.7721267,99.56690953,111111700
1.38,0,0.472731246,0.472731246,0.442998277,0.472731246,0.442998277,0,0,0,0,11.89635827,103.7563137,99.55395612,111922800
1.39,0,0.470830857,0.470830857,0.441097888,0.470830857,0.441097888,0,0,0,0,11.89805869,103.7403833,99.54084238,112733800
1.4,0,0.468947703,0.468947703,0.439214734,0.468947703,0.439214734,0,0,0,0,11.89959928,103.7242529,99.52749921,113544800
1.41,0,0.467081573,0.467081573,0.437348604,0.467081573,0.437348604,0,0,0,0,11.90098921,103.7080226,99.51401626,114355900
1.42,0,0.46523223,0.46523223,0.435499261,0.46523223,0.435499261,0,0,0,0,11.90223176,103.6916039,99.50031858,115166900
1.43,0,0.463399465,0.463399465,0.433666496,0.463399465,0.433666496,0,0,0,0,11.90333211,103.675177,99.48656324,115977900
1.44,0,0.461583055,0.461583055,0.431850085,0.461583055,0.431850085,0,0,0,0,11.90037371,103.6585762,99.48115813,116789000
1.45,0,0.459782822,0.459782822,0.430049852,0.459782822,0.430049852,0,0,0,0,11.89511547,103.6418941,99.48035941,117600000
1.46,0,0.457998553,0.457998553,0.428265584,0.457998553,0.428265584,0,0,0,0,11.88972967,103.6251309,99.47944331,118411000
1.47,0,0.456230074,0.456230074,0.426497104,0.456230074,0.426497104,0,0,0,0,11.88422267,103.6082076,99.47834415,119222100
1.48,0,0.454477161,0.454477161,0.424744192,0.454477161,0.424744192,0,0,0,0,11.87859949,103.5912204,99.47714691,120033100
1.49,0,0.452739676,0.452739676,0.423006707,0.452739676,0.423006707,0,0,0,0,11.8728619,103.5742486,99.47592091,120844200
1.5,0,0.451017422,0.451017422,0.421284453,0.451017422,0.421284453,0,0,0,0,11.86701448,103.5571311,99.47452912,121655200
1.51,0,0.449310226,0.449310226,0.419577256,0.449310226,0.419577256,0,0,0,0,11.8610623,103.5398733,99.47297806,122466200
1.52,0,0.447617933,0.447617933,0.417884964,0.447617933,0.417884964,0,0,0,0,11.85500837,103.5226515,99.47142141,123277300
1.53,0,0.445940382,0.445940382,0.416207413,0.445940382,0.416207413,0,0,0,0,11.84885347,103.505287,99.46970511,124088300
1.54,0,0.444277389,0.444277389,0.41454442,0.444277389,0.41454442,0,0,0,0,11.84260496,103.4879688,99.46799561,124899300
1.55,0,0.442628835,0.442628835,0.412895866,0.442628835,0.412895866,0,0,0,0,11.836262,103.4705193,99.46613904,125710400
1.56,0,0.440994548,0.440994548,0.411261578,0.440994548,0.411261578,0,0,0,0,11.82982884,103.4530292,99.46421556,126521400
1.57,0,0.439374391,0.439374391,0.409641421,0.439374391,0.409641421,0,0,0,0,11.82330821,103.4354167,99.46215553,127332400
1.58,0,0.43776822,0.43776822,0.408035251,0.43776822,0.408035251,0,0,0,0,11.81670393,103.4178584,99.46011353,128143500
1.59,0,0.436175891,0.436175891,0.406442921,0.436175891,0.406442921,0,0,0,0,11.81001732,103.4002678,99.45801522,128954500
1.6,0,0.434597281,0.434597281,0.404864312,0.434597281,0.404864312,0,0,0,0,11.80324993,103.3825624,99.45578971,129765500
1.61,0,0.433032244,0.433032244,0.403299274,0.433032244,0.403299274,0,0,0,0,11.79640584,103.3648336,99.45351794,130576600
1.62,0,0.431480673,0.431480673,0.401747703,0.431480673,0.401747703,0,0,0,0,11.78948618,103.3470787,99.45119809,131387600
1.63,0,0.429942433,0.429942433,0.400209463,0.429942433,0.400209463,0,0,0,0,11.7824918,103.3292993,99.44883216,132198600
1.64,0,0.428417391,0.428417391,0.398684422,0.428417391,0.398684422,0,0,0,0,11.77542762,103.311504,99.44642934,133009700
1.65,0,0.426905437,0.426905437,0.397172467,0.426905437,0.397172467,0,0,0,0,11.76829329,103.2936896,99.443987,133820700
1.66,0,0.42540647,0.42540647,0.3956735,0.42540647,0.3956735,0,0,0,0,11.76109133,103.2758594,99.44150911,134631700
1.67,0,0.423920361,0.423920361,0.394187391,0.423920361,0.394187391,0,0,0,0,11.75382341,103.2579328,99.43892602,135442800
1.68,0,0.422446999,0.422446999,0.39271403,0.422446999,0.39271403,0,0,0,0,11.7464916,103.2400766,99.43638401,136253800
1.69,0,0.420986279,0.420986279,0.39125331,0.420986279,0.39125331,0,0,0,0,11.73909648,103.222126,99.43373984,137064800
1.7,0,0.419538106,0.419538106,0.389805137,0.419538106,0.389805137,0,0,0,0,11.73164092,103.2041697,99.43107194,137875900
1.71,0,0.418102373,0.418102373,0.388369404,0.418102373,0.388369404,0,0,0,0,11.72412434,103.1861999,99.42837346,138686900
1.72,0,0.416678958,0.416678958,0.386945989,0.416678958,0.386945989,0,0,0,0,11.71655156,103.168316,99.42573293,139498000
1.73,0,0.415267811,0.415267811,0.385534841,0.415267811,0.385534841,0,0,0,0,11.70892157,103.1503425,99.42299702,140309000
1.74,0,0.413868803,0.413868803,0.384135834,0.413868803,0.384135834,0,0,0,0,11.70123421,103.1322767,99.42016333,141120000
1.75,0,0.412481841,0.412481841,0.382748872,0.412481841,0.382748872,0,0,0,0,11.69349439,103.1142979,99.41739034,141931100
1.76,0,0.411106844,0.411106844,0.381373875,0.411106844,0.381373875,0,0,0,0,11.6857007,103.0963177,99.41460058,142742100
1.77,0,0.409743741,0.409743741,0.380010772,0.409743741,0.380010772,0,0,0,0,11.67785495,103.0782548,99.41172358,143553100
1.78,0,0.408392413,0.408392413,0.378659444,0.408392413,0.378659444,0,0,0,0,11.66995867,103.0602765,99.40890637,144364100
1.79,0,0.407052802,0.407052802,0.377319833,0.407052802,0.377319833,0,0,0,0,11.66201326,103.0422218,99.4060087,145175200
1.8,0,0.40572482,0.40572482,0.375991851,0.40572482,0.375991851,0,0,0,0,11.65401945,103.0242533,99.40317339,145986200
1.81,0,0.404408377,0.404408377,0.374675408,0.404408377,0.374675408,0,0,0,0,11.64597656,103.0062037,99.40025358,146797200
1.82,0,0.403103402,0.403103402,0.373370433,0.403103402,0.373370433,0,0,0,0,11.63788911,102.9881672,99.39733361,147608300
1.83,0,0.401809821,0.401809821,0.372076852,0.401809821,0.372076852,0,0,0,0,11.62975427,102.9702149,99.3944752,148419300
1.84,0,0.400527562,0.400527562,0.370794592,0.400527562,0.370794592,0,0,0,0,11.62157442,102.9521873,99.39153905,149230400
1.85,0,0.39925656,0.39925656,0.369523591,0.39925656,0.369523591,0,0,0,0,11.6133518,102.9341733,99.38860416,150041400
1.86,0,0.397996717,0.397996717,0.368263748,0.397996717,0.368263748,0,0,0,0,11.60508663,102.9161702,99.38566835,150852400
1.87,0,0.396748001,0.396748001,0.367015031,0.396748001,0.367015031,0,0,0,0,11.59677808,102.8980918,99.38265568,151663500
1.88,0,0.395510312,0.395510312,0.365777342,0.395510312,0.365777342,0,0,0,0,11.58842831,102.8801082,99.37971673,152474500
1.89,0,0.394283611,0.394283611,0.364550642,0.394283611,0.364550642,0,0,0,0,11.5800384,102.8621374,99.37677963,153285500
1.9,0,0.393067817,0.393067817,0.363334848,0.393067817,0.363334848,0,0,0,0,11.57160844,102.8441809,99.373846,154096600
1.91,0,0.391862872,0.391862872,0.362129902,0.391862872,0.362129902,0,0,0,0,11.56313937,102.8261552,99.37084271,154907600
1.92,0,0.390668709,0.390668709,0.36093574,0.390668709,0.36093574,0,0,0,0,11.55463124,102.8082247,99.36791475,155718600
1.93,0,0.389485289,0.389485289,0.35975232,0.389485289,0.35975232,0,0,0,0,11.54608601,102.7903124,99.36499507,156529700
1.94,0,0.388312547,0.388312547,0.358579577,0.388312547,0.358579577,0,0,0,0,11.53750365,102.7723326,99.36200803,157340700
1.95,0,0.387150408,0.387150408,0.357417438,0.387150408,0.357417438,0,0,0,0,11.52888501,102.7543689,99.35902782,158151700
1.96,0,0.385998845,0.385998845,0.356265875,0.385998845,0.356265875,0,0,0,0,11.52022904,102.7365026,99.35612624,158962800
1.97,0,0.384857775,0.384857775,0.355124805,0.384857775,0.355124805,0,0,0,0,11.51153953,102.7185768,99.35316589,159773800
1.98,0,0.383727161,0.383727161,0.353917914,0.383727161,0.353917914,0,0,0,0,11.5028143,102.700666,99.35021193,160584800
1.99,0,0.382606958,0.382606958,0.352721434,0.382606958,0.352721434,0,0,0,0,11.49405426,102.6828534,99.34733852,161395900
2,0,0.381497124,0.381497124,0.351535324,0.381497124,0.351535324,0,0,0,0,11.48526202,102.6649824,99.34440803,162206900
2.01,0,0.380477694,0.380477694,0.350439617,0.380477694,0.350439617,0,0,0,0,11.4764365,102.6471315,99.34148962,163018000
2.02,0,0.379464329,0.379464329,0.349349974,0.379464329,0.349349974,0,0,0,0,11.46757735,102.629297,99.33858019,163829000
2.03,0,0.378465783,0.378465783,0.348275151,0.378465783,0.348275151,0,0,0,0,11.4586863,102.6114846,99.33568534,164640000
2.04,0,0.377481918,0.377481918,0.347215009,0.377481918,0.347215009,0,0,0,0,11.44976496,102.5936955,99.33280673,165451100
2.05,0,0.376512588,0.376512588,0.346169402,0.376512588,0.346169402,0,0,0,0,11.44081219,102.5759301,99.32994452,166262100
2.06,0,0.375557678,0.375557678,0.345138215,0.375557678,0.345138215,0,0,0,0,11.43182753,102.5581821,99.32709324,167073100
2.07,0,0.374617054,0.374617054,0.344121314,0.374617054,0.344121314,0,0,0,0,11.4228136,102.5403758,99.32418633,167884100
2.08,0,0.373690579,0.373690579,0.343118562,0.373690579,0.343118562,0,0,0,0,11.41377004,102.5226775,99.32137176,168695200
2.09,0,0.372778147,0.372778147,0.342129853,0.372778147,0.342129853,0,0,0,0,11.40469652,102.5049996,99.3185716,169506200
2.1,0,0.371879642,0.371879642,0.341155071,0.371879642,0.341155071,0,0,0,0,11.39559353,102.4873447,99.31578852,170317200
