Mach,CD Power-Off
6.72,0.28797868043746
6.73,0.287797578778893
6.74,0.287616876058612
6.75,0.287436551821739
6.76,0.287256605016843
6.77,0.287077054595774
6.78,0.286897878924629
6.79,0.286719087554414
6.8,0.286540669446807
6.81,0.286362642983011
6.82,0.286184987718499
6.83,0.286007702624745
6.84,0.285830795526788
6.85,0.285654267126966
6.86,0.28547809583535
6.87,0.285302300063063
6.88,0.285126879374645
6.89,0.284951822761081
6.9,0.284777138648304
6.91,0.284602816605444
6.92,0.284428855633189
6.93,0.284255264172181
6.94,0.284082031796168
6.95,0.283909157515505
6.96,0.283736641785434
6.97,0.283564491184352
6.98,0.283392695732241
6.99,0.283221246898834
7.0,0.283054845495841
7.01,0.282898502357648
7.02,0.282742584597441
7.03,0.282587086537604
7.04,0.282432021242959
7.05,0.282277364733215
7.06,0.282123135911441
7.07,0.281969323427834
7.08,0.281815916164465
7.09,0.281662932209754
7.1,0.281510360020092
7.11,0.281358197656622
7.12,0.281206435650599
7.13,0.281055090463147
7.14,0.280904161205967
7.15,0.280753626343337
7.16,0.280603495951969
7.17,0.280453766586216
7.18,0.280304439286265
7.19,0.280155509473258
7.2,0.280006977904069
7.21,0.279858850957295
7.22,0.279711110781241
7.23,0.279563764423984
7.24,0.279416808900493
7.25,0.279270254833174
7.26,0.279124079817134
7.27,0.278978292335574
7.28,0.27883290250192
7.29,0.278687887353461
7.3,0.27854325658509
7.31,0.278399007686293
7.32,0.278255140782509
7.33,0.278111663928643
7.34,0.277968555332424
7.35,0.277825824414704
7.36,0.277683469385825
7.37,0.277541489390233
7.38,0.277399882928378
7.39,0.277258647223557
7.4,0.277117774272048
7.41,0.276977281318939
7.42,0.27683715436498
7.43,0.27669739656805
7.44,0.276558002601607
7.45,0.276418965119343
7.46,0.276280299089625
7.47,0.276141987882767
7.48,0.276004034904348
7.49,0.275866451956584
7.5,0.275729208166925
7.51,0.275592330627126
7.52,0.275455810044099
7.53,0.275319642512661
7.54,0.275183829747955
7.55,0.275048367847851
7.56,0.274913248535671
7.57,0.274778487912327
7.58,0.27464406717845
7.59,0.274509992601616
7.6,0.274376266224387
7.61,0.274242883321132
7.62,0.274109844964965
7.63,0.273977149979392
7.64,0.273844785406395
7.65,0.273712771501299
7.66,0.273581088027538
7.67,0.27344974107184
7.68,0.273318733350824
7.69,0.273188059724825
7.7,0.273057721629932
7.71,0.272927706444723
7.72,0.272798025384904
7.73,0.272668674004121
7.74,0.272539664239326
7.75,0.272410963198621
7.76,0.27228259915357
7.77,0.272154563767879
7.78,0.27202684274485
7.79,0.271899447898127
7.8,0.271772375933906
7.81,0.271645626531015
7.82,0.271519189540884
7.83,0.271393082078646
7.84,0.271267284427427
7.85,0.27114180642332
7.86,0.271016643774142
7.87,0.270891798624935
7.88,0.270767258394014
7.89,0.270643033229256
7.9,0.270519119413927
7.91,0.270395519669897
7.92,0.270272218858867
7.93,0.27014923913433
7.94,0.270026556938265
7.95,0.269904184853077
7.96,0.26978210932681
7.97,0.269660349523662
7.98,0.269538883752637
7.99,0.269417723739397
8.0,0.269296865387703
8.01,0.269176299427029
8.02,0.269056044183433
8.03,0.26893607039534
8.04,0.268816403395771
8.05,0.268697035925857
8.06,0.268577954896708
8.07,0.268459170480971
8.08,0.268340679772547
8.09,0.268222475579148
8.1,0.268104563195232
8.11,0.267986942785072
8.12,0.267869613935874
8.13,0.267752565743764
8.14,0.267635806984781
8.15,0.267519336437276
8.16,0.267403154832014
8.17,0.267287248569017
8.18,0.26717162677217
8.19,0.267056292211436
8.2,0.266941229694246
8.21,0.266826450958796
8.22,0.266711953595271
8.23,0.266597738742894
8.24,0.266483783629369
8.25,0.266370116626989
8.26,0.266256729469474
8.27,0.266143608813244
8.28,0.266030765182553
8.29,0.26591819759939
8.3,0.265805893875959
8.31,0.265693875318614
8.32,0.26558211104283
8.33,0.265470626564681
8.34,0.265359394497861
8.35,0.265248442236646
8.36,0.265137762035111
8.37,0.265027338630151
8.38,0.264917183651617
8.39,0.264807285360017
8.4,0.264697653302683
8.41,0.264588287744356
8.42,0.264479175094235
8.43,0.264370337090903
8.44,0.264261743245658
8.45,0.264153408221511
8.46,0.264045347264652
8.47,0.2639375259661
8.48,0.263829973928857
8.49,0.263722671893162
8.5,0.263615617393598
8.51,0.263508829000377
8.52,0.263402277001034
8.53,0.263295992827484
8.54,0.263189950650141
8.55,0.26308416416497
8.56,0.262978619505756
8.57,0.262873329151365
8.58,0.262768289396186
8.59,0.262663489794521
8.6,0.262558940678462
8.61,0.26245464161313
8.62,0.26235058035651
8.63,0.26224676677664
8.64,0.262143189613727
8.65,0.262039861183421
8.66,0.261936765364049
8.67,0.261833924619894
8.68,0.261731308123618
8.69,0.261628944909766
8.7,0.261526814301259
8.71,0.261424915044076
8.72,0.261323267190355
8.73,0.26122184948232
8.74,0.261120660827514
8.75,0.261019710558277
8.76,0.260918988151164
8.77,0.260818502655758
8.78,0.260718256677389
8.79,0.260618233018453
8.8,0.260518445268196
8.81,0.260418892501725
8.82,0.260319564206627
8.83,0.260220467301124
8.84,0.26012159296313
8.85,0.26002295002507
8.86,0.259924528639186
8.87,0.259826336044189
8.88,0.259728364024042
8.89,0.259630619793304
8.9,0.2595331045683
8.91,0.259435806528525
8.92,0.259338734500511
8.93,0.259241878033091
8.94,0.259145247696647
8.95,0.259048842613135
8.96,0.258952650391965
8.97,0.258856671494904
8.98,0.258760915487096
8.99,0.25866538026858
9.0,0.258570057973073
9.01,0.258474944885129
9.02,0.258380062527366
9.03,0.258285380367428
9.04,0.258190924757529
9.05,0.258096677455724
9.06,0.258002638073497
9.07,0.257908815771118
9.08,0.257815199510033
9.09,0.257721797110096
9.1,0.257628609821618
9.11,0.257535628542661
9.12,0.257442858804301
9.13,0.257350291866948
9.14,0.257257927912473
9.15,0.257165776199295
9.16,0.257073834273021
9.17,0.256982092109674
9.18,0.256890560465405
9.19,0.256799228045638
9.2,0.256708103958885
9.21,0.256617177551314
9.22,0.256526457378019
9.23,0.256435935281239
9.24,0.256345619248001
9.25,0.256255496838053
9.26,0.256165581237794
9.27,0.256075857758464
9.28,0.255986340642102
9.29,0.255897014400662
9.3,0.255807891030371
9.31,0.255718959100145
9.32,0.255630229797396
9.33,0.255541690173131
9.34,0.255453351033422
9.35,0.255365200437604
9.36,0.255277249474978
9.37,0.255189486823504
9.38,0.255101922062525
9.39,0.255014543201672
9.4,0.254927354000808
9.41,0.254840358258341
9.42,0.254753557770983
9.43,0.25466694320201
9.44,0.254580522489053
9.45,0.254494286188969
9.46,0.254408232607091
9.47,0.25432237264756
9.48,0.254236703993679
9.49,0.254151216268104
9.5,0.25406590994657
9.51,0.253980004745365
9.52,0.253893289263865
9.53,0.253806763513039
9.54,0.253720425578854
9.55,0.253634286295431
9.56,0.253548334571887
9.57,0.253462581884905
9.58,0.253377013100051
9.59,0.253291632565919
9.6,0.253206446451268
9.61,0.25312144693897
9.62,0.253036630070889
9.63,0.25295200874699
9.64,0.252867579297388
9.65,0.252783334914182
9.66,0.252699271778801
9.67,0.252615390659852
9.68,0.252531701888848
9.69,0.252448193946629
9.7,0.252364865598537
9.71,0.252281727465901
9.72,0.252198769037912
9.73,0.252115989511129
9.74,0.252033398507501
9.75,0.25195098481272
9.76,0.251868749185674
9.77,0.251786700408971
9.78,0.251704829116447
9.79,0.251623131943193
9.8,0.251541620239961
9.81,0.251460274929931
9.82,0.251379114635878
9.83,0.251298126172076
9.84,0.251217322003345
9.85,0.251136690665394
9.86,0.251056232620945
9.87,0.250975946533312
9.88,0.250895842191924
9.89,0.250815897529771
9.9,0.250736135741553
9.91,0.250656543383777
9.92,0.250577129627347
9.93,0.250497876321195
9.94,0.250418801205342
9.95,0.250339895104897
9.96,0.250261155675604
9.97,0.250182594574383
9.98,0.250104190459318
9.99,0.25002596241848
10.0,0.24994790021857
10.01,0.24993041075628
10.02,0.24990950599298
10.03,0.249888656496161
10.04,0.249867843765425
10.05,0.249847087559238
10.06,0.249826377597751
10.07,0.249805712886617
10.08,0.249785094716978
10.09,0.249764522048644
10.1,0.249744005120487
10.11,0.249723524178774
10.12,0.249703097751079
10.13,0.249682707318046
10.14,0.249662372599117
10.15,0.249642082599231
10.16,0.24962183760883
10.17,0.249601637061509
10.18,0.249581492247538
10.19,0.249561381885931
10.2,0.249541326780929
10.21,0.249521305336503
10.22,0.249501338584268
10.23,0.249481407585548
10.24,0.249461528977691
10.25,0.249441685071589
10.26,0.249421895360191
10.27,0.249402148561874
10.28,0.249382448472206
10.29,0.24936278951065
10.3,0.249343174473619
10.31,0.249323603867892
10.32,0.249304076906384
10.33,0.249284592377046
10.34,0.249265151715443
10.35,0.249245754708403
10.36,0.249226400073644
10.37,0.249207088099988
10.38,0.249187820219422
10.39,0.249168594501548
10.4,0.249149421386594
10.41,0.249130280373809
10.42,0.249111182958538
10.43,0.249092127934833
10.44,0.249073114243725
10.45,0.249054143155554
10.46,0.249035214895862
10.47,0.249016327467215
10.48,0.248997472872118
10.49,0.248978670598855
10.5,0.248959909391592
10.51,0.248941189739424
10.52,0.248922511413245
10.53,0.24890386487704
10.54,0.248885270383711
10.55,0.248866717452288
10.56,0.248848194799199
10.57,0.248829724426405
10.58,0.248811284335808
10.59,0.248792884243663
10.6,0.248774526437346
10.61,0.248756208632998
10.62,0.248737932591798
10.63,0.248719695795453
10.64,0.248701500478055
10.65,0.248683345881613
10.66,0.248665220822841
10.67,0.24864714595912
10.68,0.248629101820576
10.69,0.248611098122922
10.7,0.248593143152996
10.71,0.248575218911995
10.72,0.248557335294928
10.73,0.248539480943117
10.74,0.248521675037933
10.75,0.248503909757207
10.76,0.248486174637729
10.77,0.248468477505298
10.78,0.248450820997432
10.79,0.248433203653379
10.8,0.248415624188314
10.81,0.248398074888537
10.82,0.248380574754718
10.83,0.248363103216299
10.84,0.248345670299745
10.85,0.248328276809729
10.86,0.248310921916706
10.87,0.248293605073303
10.88,0.248276318111643
10.89,0.248259077295988
10.9,0.248241867528511
10.91,0.248224694358138
10.92,0.248207549499513
10.93,0.248190453238416
10.94,0.248173385289405
10.95,0.248156354938176
10.96,0.248139363058347
10.97,0.24812240804526
10.98,0.24810549105886
10.99,0.248088601826966
11.0,0.248071750464107
11.01,0.248054936282735
11.02,0.248038150125995
11.03,0.248021400993682
11.04,0.24800469988556
11.05,0.247988024515765
11.06,0.247971377169569
11.07,0.247954777561037
11.08,0.247938203404191
11.09,0.247921667269791
11.1,0.247905168019685
11.11,0.247888695785622
11.12,0.247872269718854
11.13,0.247855869668616
11.14,0.247839507782956
11.15,0.247823171058156
11.16,0.247806871493558
11.17,0.247790608659649
11.18,0.247774380698941
11.19,0.247758190181854
11.2,0.247742025107601
11.21,0.247725896904183
11.22,0.24770979385634
11.23,0.247693727101028
11.24,0.247677696075304
11.25,0.247661700624328
11.26,0.247645731331367
11.27,0.247629807609668
11.28,0.247613899750701
11.29,0.24759803646782
11.3,0.247582200045526
11.31,0.247566407197114
11.32,0.24755063120703
11.33,0.247534899788511
11.34,0.247519193940357
11.35,0.24750351266134
11.36,0.247487877363922
11.37,0.24747226621865
11.38,0.24745668906749
11.39,0.247441138177398
11.4,0.247425622277265
11.41,0.247410140241223
11.42,0.247394693174323
11.43,0.247379270093153
11.44,0.247363873281843
11.45,0.24734851845332
11.46,0.247333189891661
11.47,0.247317894309747
11.48,0.247302623706018
11.49,0.247287387078892
11.5,0.247272184830394
11.51,0.247257006865339
11.52,0.247241862559809
11.53,0.24722675225022
11.54,0.247211675309794
11.55,0.247196612648887
11.56,0.247181593066695
11.57,0.247166599160641
11.58,0.247151636928944
11.59,0.247136709084213
11.6,0.24712180391021
11.61,0.247106933405091
11.62,0.247092084995811
