Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.01,0,0.62755491,0.62755491,0.616550895,0.62755491,0.616550895,0,0,0,0,14.12994086,104.7167721,101.0661961,811034.6
0.02,0,0.548599202,0.548599202,0.537595186,0.548599202,0.537595186,0,0,0,0,14.12994086,104.7167721,101.0661961,1622069
0.03,0,0.509059431,0.509059431,0.498055415,0.509059431,0.498055415,0,0,0,0,14.12994086,104.7167721,101.0661961,2433104
0.04,0,0.483527749,0.483527749,0.472523734,0.483527749,0.472523734,0,0,0,0,14.12994086,104.7167721,101.0661961,3244138
0.05,0,0.46502204,0.46502204,0.454018025,0.46502204,0.454018025,0,0,0,0,14.12994086,104.7167721,101.0661961,4055173
0.06,0,0.450681001,0.450681001,0.439676986,0.450681001,0.439676986,0,0,0,0,14.12994086,104.7167721,101.0661961,4866208
0.07,0,0.43906999,0.43906999,0.428065975,0.43906999,0.428065975,0,0,0,0,14.12994086,104.7167721,101.0661961,5677242
0.08,0,0.429373962,0.429373962,0.418369947,0.429373962,0.418369947,0,0,0,0,14.12994086,104.7167721,101.0661961,6488276
0.09,0,0.421088453,0.421088453,0.410084438,0.421088453,0.410084438,0,0,0,0,14.12994086,104.7167721,101.0661961,7299312
0.1,0,0.413881037,0.413881037,0.402877022,0.413881037,0.402877022,0,0,0,0,14.12994086,104.7167721,101.0661961,8110346
0.11,0,0.407521813,0.407521813,0.396517798,0.407521813,0.396517798,0,0,0,0,14.12994086,104.7167721,101.0661961,8921380
0.12,0,0.401845589,0.401845589,0.390841574,0.401845589,0.390841574,0,0,0,0,14.12994086,104.7167721,101.0661961,9732415
0.13,0,0.396730048,0.396730048,0.385726033,0.396730048,0.385726033,0,0,0,0,14.12994086,104.7167721,101.0661961,10543450
0.14,0,0.392082232,0.392082232,0.381078217,0.392082232,0.381078217,0,0,0,0,14.12994086,104.7167721,101.0661961,11354480
0.15,0,0.387829843,0.387829843,0.376825828,0.387829843,0.376825828,0,0,0,0,14.12994086,104.7167721,101.0661961,12165520
0.16,0,0.383915864,0.383915864,0.372911849,0.383915864,0.372911849,0,0,0,0,14.12994086,104.7167721,101.0661961,12976550
0.17,0,0.380294283,0.380294283,0.369290268,0.380294283,0.369290268,0,0,0,0,14.12994086,104.7167721,101.0661961,13787590
0.18,0,0.376927805,0.376927805,0.36592379,0.376927805,0.36592379,0,0,0,0,14.12994086,104.7167721,101.0661961,14598620
0.19,0,0.373785491,0.373785491,0.362781476,0.373785491,0.362781476,0,0,0,0,14.12994086,104.7167721,101.0661961,15409660
0.2,0,0.370841694,0.370841694,0.359837679,0.370841694,0.359837679,0,0,0,0,14.12994086,104.7167721,101.0661961,16220690
0.21,0,0.368074639,0.368074639,0.357070624,0.368074639,0.357070624,0,0,0,0,14.12994086,104.7167721,101.0661961,17031730
0.22,0,0.365466041,0.365466041,0.354462026,0.365466041,0.354462026,0,0,0,0,14.12994086,104.7167721,101.0661961,17842760
0.23,0,0.363000084,0.363000084,0.351996069,0.363000084,0.351996069,0,0,0,0,14.12994086,104.7167721,101.0661961,18653800
0.24,0,0.360663213,0.360663213,0.349659198,0.360663213,0.349659198,0,0,0,0,14.12994086,104.7167721,101.0661961,19464830
0.25,0,0.358443646,0.358443646,0.347439631,0.358443646,0.347439631,0,0,0,0,14.12994086,104.7167721,101.0661961,20275860
0.26,0,0.356562136,0.356562136,0.345558121,0.356562136,0.345558121,0,0,0,0,14.12994086,104.7167721,101.0661961,21086900
0.27,0,0.354822764,0.354822764,0.343818749,0.354822764,0.343818749,0,0,0,0,14.12994086,104.7167721,101.0661961,21897930
0.28,0,0.353782081,0.353782081,0.342778066,0.353782081,0.342778066,0,0,0,0,14.12994086,104.7167721,101.0661961,22708970
0.29,0,0.352793943,0.352793943,0.341789928,0.352793943,0.341789928,0,0,0,0,14.12994086,104.7167721,101.0661961,23520000
0.3,0,0.351854379,0.351854379,0.340850364,0.351854379,0.340850364,0,0,0,0,14.12994086,104.7167721,101.0661961,24331040
0.31,0,0.350959854,0.350959854,0.339955839,0.350959854,0.339955839,0,0,0,0,14.12994086,104.7167721,101.0661961,25142070
0.32,0,0.350107162,0.350107162,0.339103147,0.350107162,0.339103147,0,0,0,0,14.12994086,104.7167721,101.0661961,25953110
0.33,0,0.350231985,0.350231985,0.33922797,0.350231985,0.33922797,0,0,0,0,14.12994086,104.7167721,101.0661961,26764140
0.34,0,0.350360088,0.350360088,0.339356073,0.350360088,0.339356073,0,0,0,0,14.12994086,104.7167721,101.0661961,27575180
0.35,0,0.350488225,0.350488225,0.33948421,0.350488225,0.33948421,0,0,0,0,14.12994086,104.7167721,101.0661961,28386210
0.36,0,0.350616472,0.350616472,0.339612457,0.350616472,0.339612457,0,0,0,0,14.12994086,104.7167721,101.0661961,29197250
0.37,0,0.350744772,0.350744772,0.339740757,0.350744772,0.339740757,0,0,0,0,14.12994086,104.7167721,101.0661961,30008280
0.38,0,0.350873161,0.350873161,0.339869146,0.350873161,0.339869146,0,0,0,0,14.12994086,104.7167721,101.0661961,30819310
0.39,0,0.351001619,0.351001619,0.339997604,0.351001619,0.339997604,0,0,0,0,14.12994086,104.7167721,101.0661961,31630350
0.4,0,0.351130128,0.351130128,0.340126113,0.351130128,0.340126113,0,0,0,0,14.12994086,104.7167721,101.0661961,32441380
0.41,0,0.351258744,0.351258744,0.340254729,0.351258744,0.340254729,0,0,0,0,14.12994086,104.7167721,101.0661961,33252420
0.42,0,0.351387428,0.351387428,0.340383413,0.351387428,0.340383413,0,0,0,0,14.12994086,104.7167721,101.0661961,34063450
0.43,0,0.351516179,0.351516179,0.340512164,0.351516179,0.340512164,0,0,0,0,14.12994086,104.7167721,101.0661961,34874490
0.44,0,0.351645017,0.351645017,0.340641002,0.351645017,0.340641002,0,0,0,0,14.12994086,104.7167721,101.0661961,35685520
0.45,0,0.35177392,0.35177392,0.340769905,0.35177392,0.340769905,0,0,0,0,14.12994086,104.7167721,101.0661961,36496560
0.46,0,0.351902908,0.351902908,0.340898893,0.351902908,0.340898893,0,0,0,0,14.12994086,104.7167721,101.0661961,37307590
0.47,0,0.352031942,0.352031942,0.341027927,0.352031942,0.341027927,0,0,0,0,14.12994086,104.7167721,101.0661961,38118620
0.48,0,0.35216106,0.35216106,0.341157045,0.35216106,0.341157045,0,0,0,0,14.12994086,104.7167721,101.0661961,38929660
0.49,0,0.352290241,0.352290241,0.341286226,0.352290241,0.341286226,0,0,0,0,14.12994086,104.7167721,101.0661961,39740700
0.5,0,0.352419524,0.352419524,0.341415509,0.352419524,0.341415509,0,0,0,0,14.12994086,104.7167721,101.0661961,40551730
0.51,0,0.352548851,0.352548851,0.341544836,0.352548851,0.341544836,0,0,0,0,14.12994086,104.7167721,101.0661961,41362760
0.52,0,0.352678258,0.352678258,0.341674243,0.352678258,0.341674243,0,0,0,0,14.12994086,104.7167721,101.0661961,42173800
0.53,0,0.352807708,0.352807708,0.341803693,0.352807708,0.341803693,0,0,0,0,14.12994086,104.7167721,101.0661961,42984830
0.54,0,0.352937257,0.352937257,0.341933242,0.352937257,0.341933242,0,0,0,0,14.12994086,104.7167721,101.0661961,43795870
0.55,0,0.353066867,0.353066867,0.342062852,0.353066867,0.342062852,0,0,0,0,14.12994086,104.7167721,101.0661961,44606900
0.56,0,0.353196555,0.353196555,0.34219254,0.353196555,0.34219254,0,0,0,0,14.12994086,104.7167721,101.0661961,45417940
0.57,0,0.353326303,0.353326303,0.342322288,0.353326303,0.342322288,0,0,0,0,14.12994086,104.7167721,101.0661961,46228970
0.58,0,0.353456109,0.353456109,0.342452094,0.353456109,0.342452094,0,0,0,0,14.12994086,104.7167721,101.0661961,47040000
0.59,0,0.353585993,0.353585993,0.342358066,0.353585993,0.342358066,0,0,0,0,14.12994086,104.7167721,101.0661961,47851040
0.6,0,0.353715953,0.353715953,0.342264115,0.353715953,0.342264115,0,0,0,0,14.12994086,104.7167721,101.0661961,48662080
0.61,0,0.354256488,0.354256488,0.342580739,0.354256488,0.342580739,0,0,0,0,14.12994086,104.7167721,101.0661961,49473110
0.62,0,0.354782083,0.354782083,0.342882422,0.354782083,0.342882422,0,0,0,0,14.12994086,104.7167721,101.0661961,50284140
0.63,0,0.355307483,0.355307483,0.343183912,0.355307483,0.343183912,0,0,0,0,14.12994086,104.7167721,101.0661961,51095180
0.64,0,0.35583269,0.35583269,0.343485207,0.35583269,0.343485207,0,0,0,0,14.12994086,104.7167721,101.0661961,51906210
0.65,0,0.356357682,0.356357682,0.343786288,0.356357682,0.343786288,0,0,0,0,14.12994086,104.7167721,101.0661961,52717240
0.66,0,0.356882499,0.356882499,0.344087193,0.356882499,0.344087193,0,0,0,0,14.12994086,104.7167721,101.0661961,53528280
0.67,0,0.357407119,0.357407119,0.344387903,0.357407119,0.344387903,0,0,0,0,14.12994086,104.7167721,101.0661961,54339320
0.68,0,0.357931524,0.357931524,0.344688396,0.357931524,0.344688396,0,0,0,0,14.12994086,104.7167721,101.0661961,55150350
0.69,0,0.358455732,0.358455732,0.344988693,0.358455732,0.344988693,0,0,0,0,14.12994086,104.7167721,101.0661961,55961380
0.7,0,0.358979762,0.358979762,0.345288811,0.358979762,0.345288811,0,0,0,0,14.12994086,104.7167721,101.0661961,56772420
0.71,0,0.359503574,0.359503574,0.345588712,0.359503574,0.345588712,0,0,0,0,14.12994086,104.7167721,101.0661961,57583450
0.72,0,0.360027188,0.360027188,0.345888415,0.360027188,0.345888415,0,0,0,0,14.12994086,104.7167721,101.0661961,58394490
0.73,0,0.360550642,0.360550642,0.346187957,0.360550642,0.346187957,0,0,0,0,14.12994086,104.7167721,101.0661961,59205520
0.74,0,0.361073876,0.361073876,0.346487281,0.361073876,0.346487281,0,0,0,0,14.12994086,104.7167721,101.0661961,60016560
0.75,0,0.36159693,0.36159693,0.346786423,0.36159693,0.346786423,0,0,0,0,14.12994086,104.7167721,101.0661961,60827590
0.76,0,0.362119783,0.362119783,0.347085365,0.362119783,0.347085365,0,0,0,0,14.12994086,104.7167721,101.0661961,61638630
0.77,0,0.362642436,0.362642436,0.347384106,0.362642436,0.347384106,0,0,0,0,14.12994086,104.7167721,101.0661961,62449660
0.78,0,0.363164905,0.363164905,0.347682665,0.363164905,0.347682665,0,0,0,0,14.12994086,104.7167721,101.0661961,63260700
0.79,0,0.363687173,0.363687173,0.347981021,0.363687173,0.347981021,0,0,0,0,14.12994086,104.7167721,101.0661961,64071730
0.8,0,0.364209296,0.364209296,0.348279233,0.364209296,0.348279233,0,0,0,0,14.12994086,104.7167721,101.0661961,64882770
0.81,0,0.364731178,0.364731178,0.348577203,0.364731178,0.348577203,0,0,0,0,14.12994086,104.7167721,101.0661961,65693800
0.82,0,0.365252875,0.365252875,0.348874989,0.365252875,0.348874989,0,0,0,0,14.12994086,104.7167721,101.0661961,66504840
0.83,0,0.365774407,0.365774407,0.34917261,0.365774407,0.34917261,0,0,0,0,14.12994086,104.7167721,101.0661961,67315870
0.84,0,0.366295734,0.366295734,0.349470026,0.366295734,0.349470026,0,0,0,0,14.12994086,104.7167721,101.0661961,68126900
0.85,0,0.366816856,0.366816856,0.349767237,0.366816856,0.349767237,0,0,0,0,14.12994086,104.7167721,101.0661961,68937940
0.86,0,0.367337831,0.367337831,0.3500643,0.367337831,0.3500643,0,0,0,0,14.12994086,104.7167721,101.0661961,69748980
0.87,0,0.36785858,0.36785858,0.350361138,0.36785858,0.350361138,0,0,0,0,14.12994086,104.7167721,101.0661961,70560010
0.88,0,0.368379162,0.368379162,0.350657808,0.368379162,0.350657808,0,0,0,0,14.12994086,104.7167721,101.0661961,71371040
0.89,0,0.368899556,0.368899556,0.350954291,0.368899556,0.350954291,0,0,0,0,14.12994086,104.7167721,101.0661961,72182070
0.9,0,0.369419761,0.369419761,0.351250585,0.369419761,0.351250585,0,0,0,0,14.12994086,104.7167721,101.0661961,72993110
0.91,0,0.371931816,0.371931816,0.353639089,0.371931816,0.353639089,0,0,0,0,13.95830735,104.6679229,100.9701215,73804150
0.92,0,0.379467979,0.379467979,0.360804601,0.379467979,0.360804601,0,0,0,0,13.78667383,104.6190737,100.874047,74615180
0.93,0,0.388870312,0.388870312,0.369420301,0.388870312,0.369420301,0,0,0,0,13.61504031,104.5702246,100.7779724,75426220
0.94,0,0.396370734,0.396370734,0.375903432,0.396370734,0.375903432,0,0,0,0,13.4434068,104.5213754,100.6818979,76237250
0.95,0,0.403871156,0.403871156,0.382386563,0.403871156,0.382386563,0,0,0,0,13.27177328,104.4725263,100.5858233,77048280
0.96,0,0.411371578,0.411371578,0.388869695,0.411371578,0.388869695,0,0,0,0,13.10013976,104.4236771,100.4897488,77859320
0.97,0,0.418872,0.418872,0.395352826,0.418872,0.395352826,0,0,0,0,12.92850625,104.3748279,100.3936742,78670350
0.98,0,0.426372422,0.426372422,0.401835957,0.426372422,0.401835957,0,0,0,0,12.75687273,104.3259788,100.2975997,79481390
0.99,0,0.433872844,0.433872844,0.408319089,0.433872844,0.408319089,0,0,0,0,12.58523921,104.2771296,100.2015251,80292420
1,0,0.441373266,0.441373266,0.41480222,0.441373266,0.41480222,0,0,0,0,12.4136057,104.2282804,100.1054506,81103460
1.01,0,0.448873687,0.448873687,0.421285351,0.448873687,0.421285351,0,0,0,0,12.24197218,104.1794313,100.009376,81914490
1.02,0,0.456374109,0.456374109,0.427768482,0.456374109,0.427768482,0,0,0,0,12.07033866,104.1305821,99.91330145,82725530
1.03,0,0.463874531,0.463874531,0.434251614,0.463874531,0.434251614,0,0,0,0,11.89870515,104.081733,99.8172269,83536560
1.04,0,0.471374953,0.471374953,0.440734745,0.471374953,0.440734745,0,0,0,0,11.72707163,104.0328838,99.72115234,84347590
1.05,0,0.478875375,0.478875375,0.447217876,0.478875375,0.447217876,0,0,0,0,11.55543812,103.9840346,99.62507779,85158620
1.06,0,0.476846384,0.476846384,0.445322999,0.476846384,0.445322999,0,0,0,0,11.56556369,103.9336034,99.58567988,85969660
1.07,0,0.474839365,0.474839365,0.443450094,0.474839365,0.443450094,0,0,0,0,11.5748722,103.8875928,99.54974506,86780700
1.08,0,0.472853847,0.472853847,0.441598689,0.472853847,0.441598689,0,0,0,0,11.59655005,103.8856686,99.55620439,87591740
1.09,0,0.470889312,0.470889312,0.439768268,0.470889312,0.439768268,0,0,0,0,11.62017671,103.8941732,99.57230042,88402770
1.1,0,0.468945273,0.468945273,0.437958342,0.468945273,0.437958342,0,0,0,0,11.64412716,103.9073143,99.59246319,89213810
1.11,0,0.467021267,0.467021267,0.43616845,0.467021267,0.43616845,0,0,0,0,11.66797302,103.9231446,99.61486617,90024840
1.12,0,0.465116836,0.465116836,0.434398133,0.465116836,0.434398133,0,0,0,0,11.69145568,103.9404857,99.63840573,90835870
1.13,0,0.463236077,0.463236077,0.432651487,0.463236077,0.432651487,0,0,0,0,11.71442164,103.9585006,99.66230944,91646900
1.14,0,0.46138795,0.46138795,0.430937473,0.46138795,0.430937473,0,0,0,0,11.73678746,103.9767301,99.68615511,92457940
1.15,0,0.459566125,0.459566125,0.429249762,0.459566125,0.429249762,0,0,0,0,11.75851151,103.9947211,99.70954065,93268980
1.16,0,0.457495115,0.457495115,0.427312866,0.457495115,0.427312866,0,0,0,0,11.77572255,104.0034997,99.72334848,94080010
1.17,0,0.455438228,0.455438228,0.425390092,0.455438228,0.425390092,0,0,0,0,11.78595797,103.9974622,99.72187595,94891040
1.18,0,0.453404634,0.453404634,0.423490611,0.453404634,0.423490611,0,0,0,0,11.79578675,103.9913902,99.72021851,95702070
1.19,0,0.451393617,0.451393617,0.421613708,0.451393617,0.421613708,0,0,0,0,11.80520943,103.9851756,99.71828434,96513120
1.2,0,0.449404594,0.449404594,0.419671624,0.449404594,0.419671624,0,0,0,0,11.81422777,103.9787388,99.71600647,97324150
1.21,0,0.447437028,0.447437028,0.417704058,0.447437028,0.417704058,0,0,0,0,11.82285442,103.9721209,99.71342532,98135180
1.22,0,0.44549041,0.44549041,0.41575744,0.44549041,0.41575744,0,0,0,0,11.83110145,103.9651104,99.71036419,98946220
1.23,0,0.443564338,0.443564338,0.413831369,0.443564338,0.413831369,0,0,0,0,11.83898046,103.9578621,99.70696078,99757260
1.24,0,0.441658374,0.441658374,0.411925405,0.441658374,0.411925405,0,0,0,0,11.84650822,103.950281,99.70314011,100568300
1.25,0,0.439772139,0.439772139,0.41003917,0.439772139,0.41003917,0,0,0,0,11.85369643,103.9423554,99.69889664,101379300
1.26,0,0.437905275,0.437905275,0.408172306,0.437905275,0.408172306,0,0,0,0,11.86056178,103.9341778,99.69431645,102190400
1.27,0,0.436057449,0.436057449,0.40632448,0.436057449,0.40632448,0,0,0,0,11.8650053,103.9208843,99.68446522,103001400
1.28,0,0.434228311,0.434228311,0.404495342,0.434228311,0.404495342,0,0,0,0,11.86897776,103.90695,99.67389198,103812400
1.29,0,0.43241757,0.43241757,0.402684601,0.43241757,0.402684601,0,0,0,0,11.8726956,103.8927476,99.66299499,104623500
1.3,0,0.43062492,0.43062492,0.40089195,0.43062492,0.40089195,0,0,0,0,11.87616892,103.8783712,99.65185914,105434500
1.31,0,0.428850067,0.428850067,0.399117097,0.428850067,0.399117097,0,0,0,0,11.87940996,103.863739,99.64041876,106245500
1.32,0,0.427092745,0.427092745,0.397359776,0.427092745,0.397359776,0,0,0,0,11.88242751,103.8489401,99.62875368,107056600
1.33,0,0.425352674,0.425352674,0.395619704,0.425352674,0.395619704,0,0,0,0,11.88523214,103.833901,99.61680481,107867600
1.34,0,0.42362963,0.42362963,0.393896661,0.42362963,0.393896661,0,0,0,0,11.88783279,103.81871,99.6046514,108678600
1.35,0,0.421923345,0.421923345,0.392190375,0.421923345,0.392190375,0,0,0,0,11.89023736,103.8033751,99.59230326,109489700
1.36,0,0.420233574,0.420233574,0.390500604,0.420233574,0.390500604,0,0,0,0,11.89245505,103.787816,99.57969486,110300700
1.37,0,0.418560118,0.418560118,0.388827149,0.418560118,0.388827149,0,0,0,0,11.89449248,103.7721267,99.56690953,111111700
1.38,0,0.416902738,0.416902738,0.387169769,0.416902738,0.387169769,0,0,0,0,11.89635827,103.7563137,99.55395612,111922800
1.39,0,0.415261212,0.415261212,0.385528243,0.415261212,0.385528243,0,0,0,0,11.89805869,103.7403833,99.54084238,112733800
1.4,0,0.413635334,0.413635334,0.383902364,0.413635334,0.383902364,0,0,0,0,11.89959928,103.7242529,99.52749921,113544800
1.41,0,0.412024918,0.412024918,0.382291948,0.412024918,0.382291948,0,0,0,0,11.90098921,103.7080226,99.51401626,114355900
1.42,0,0.410429754,0.410429754,0.380696784,0.410429754,0.380696784,0,0,0,0,11.90223176,103.6916039,99.50031858,115166900
1.43,0,0.408849659,0.408849659,0.37911669,0.408849659,0.37911669,0,0,0,0,11.90333211,103.675177,99.48656324,115977900
1.44,0,0.407284434,0.407284434,0.377551465,0.407284434,0.377551465,0,0,0,0,11.90037371,103.6585762,99.48115813,116789000
1.45,0,0.405733927,0.405733927,0.376000957,0.405733927,0.376000957,0,0,0,0,11.89511547,103.6418941,99.48035941,117600000
1.46,0,0.404197948,0.404197948,0.374464978,0.404197948,0.374464978,0,0,0,0,11.88972967,103.6251309,99.47944331,118411000
1.47,0,0.402676344,0.402676344,0.372943375,0.402676344,0.372943375,0,0,0,0,11.88422267,103.6082076,99.47834415,119222100
1.48,0,0.401168917,0.401168917,0.371435948,0.401168917,0.371435948,0,0,0,0,11.87859949,103.5912204,99.47714691,120033100
1.49,0,0.399675549,0.399675549,0.36994258,0.399675549,0.36994258,0,0,0,0,11.8728619,103.5742486,99.47592091,120844200
1.5,0,0.398196065,0.398196065,0.368463096,0.398196065,0.368463096,0,0,0,0,11.86701448,103.5571311,99.47452912,121655200
1.51,0,0.396730312,0.396730312,0.366997343,0.396730312,0.366997343,0,0,0,0,11.8610623,103.5398733,99.47297806,122466200
1.52,0,0.395278159,0.395278159,0.365545189,0.395278159,0.365545189,0,0,0,0,11.85500837,103.5226515,99.47142141,123277300
1.53,0,0.39383946,0.39383946,0.364106491,0.39383946,0.364106491,0,0,0,0,11.84885347,103.505287,99.46970511,124088300
1.54,0,0.392414055,0.392414055,0.362681086,0.392414055,0.362681086,0,0,0,0,11.84260496,103.4879688,99.46799561,124899300
1.55,0,0.391001842,0.391001842,0.361268872,0.391001842,0.361268872,0,0,0,0,11.836262,103.4705193,99.46613904,125710400
1.56,0,0.389602668,0.389602668,0.359869698,0.389602668,0.359869698,0,0,0,0,11.82982884,103.4530292,99.46421556,126521400
1.57,0,0.388216414,0.388216414,0.358483445,0.388216414,0.358483445,0,0,0,0,11.82330821,103.4354167,99.46215553,127332400
1.58,0,0.386842956,0.386842956,0.357109986,0.386842956,0.357109986,0,0,0,0,11.81670393,103.4178584,99.46011353,128143500
1.59,0,0.385482164,0.385482164,0.355749195,0.385482164,0.355749195,0,0,0,0,11.81001732,103.4002678,99.45801522,128954500
1.6,0,0.384133936,0.384133936,0.354400967,0.384133936,0.354400967,0,0,0,0,11.80324993,103.3825624,99.45578971,129765500
1.61,0,0.38279814,0.38279814,0.35306517,0.38279814,0.35306517,0,0,0,0,11.79640584,103.3648336,99.45351794,130576600
1.62,0,0.381474686,0.381474686,0.351741717,0.381474686,0.351741717,0,0,0,0,11.78948618,103.3470787,99.45119809,131387600
1.63,0,0.380163457,0.380163457,0.350430487,0.380163457,0.350430487,0,0,0,0,11.7824918,103.3292993,99.44883216,132198600
1.64,0,0.378864333,0.378864333,0.349131363,0.378864333,0.349131363,0,0,0,0,11.77542762,103.311504,99.44642934,133009700
1.65,0,0.37757722,0.37757722,0.347844251,0.37757722,0.347844251,0,0,0,0,11.76829329,103.2936896,99.443987,133820700
1.66,0,0.376302033,0.376302033,0.346569064,0.376302033,0.346569064,0,0,0,0,11.76109133,103.2758594,99.44150911,134631700
1.67,0,0.375038658,0.375038658,0.345305689,0.375038658,0.345305689,0,0,0,0,11.75382341,103.2579328,99.43892602,135442800
1.68,0,0.373786998,0.373786998,0.344054028,0.373786998,0.344054028,0,0,0,0,11.7464916,103.2400766,99.43638401,136253800
1.69,0,0.372546961,0.372546961,0.342813991,0.372546961,0.342813991,0,0,0,0,11.73909648,103.222126,99.43373984,137064800
1.7,0,0.371318467,0.371318467,0.341585497,0.371318467,0.341585497,0,0,0,0,11.73164092,103.2041697,99.43107194,137875900
1.71,0,0.370101422,0.370101422,0.340368453,0.370101422,0.340368453,0,0,0,0,11.72412434,103.1861999,99.42837346,138686900
1.72,0,0.368895718,0.368895718,0.339162749,0.368895718,0.339162749,0,0,0,0,11.71655156,103.168316,99.42573293,139498000
1.73,0,0.367701318,0.367701318,0.337968348,0.367701318,0.337968348,0,0,0,0,11.70892157,103.1503425,99.42299702,140309000
1.74,0,0.366518105,0.366518105,0.336785136,0.366518105,0.336785136,0,0,0,0,11.70123421,103.1322767,99.42016333,141120000
1.75,0,0.365345999,0.365345999,0.33561303,0.365345999,0.33561303,0,0,0,0,11.69349439,103.1142979,99.41739034,141931100
1.76,0,0.364184932,0.364184932,0.334451962,0.364184932,0.334451962,0,0,0,0,11.6857007,103.0963177,99.41460058,142742100
1.77,0,0.363034843,0.363034843,0.333301874,0.363034843,0.333301874,0,0,0,0,11.67785495,103.0782548,99.41172358,143553100
1.78,0,0.361895627,0.361895627,0.332162658,0.361895627,0.332162658,0,0,0,0,11.66995867,103.0602765,99.40890637,144364100
1.79,0,0.360767237,0.360767237,0.331034268,0.360767237,0.331034268,0,0,0,0,11.66201326,103.0422218,99.4060087,145175200
1.8,0,0.359649596,0.359649596,0.329916627,0.359649596,0.329916627,0,0,0,0,11.65401945,103.0242533,99.40317339,145986200
1.81,0,0.358542625,0.358542625,0.328809655,0.358542625,0.328809655,0,0,0,0,11.64597656,103.0062037,99.40025358,146797200
1.82,0,0.357446264,0.357446264,0.327713294,0.357446264,0.327713294,0,0,0,0,11.63788911,102.9881672,99.39733361,147608300
1.83,0,0.35636045,0.35636045,0.326627481,0.35636045,0.326627481,0,0,0,0,11.62975427,102.9702149,99.3944752,148419300
1.84,0,0.355285121,0.355285121,0.325552151,0.355285121,0.325552151,0,0,0,0,11.62157442,102.9521873,99.39153905,149230400
1.85,0,0.354220224,0.354220224,0.324487254,0.354220224,0.324487254,0,0,0,0,11.6133518,102.9341733,99.38860416,150041400
1.86,0,0.353165668,0.353165668,0.323432699,0.353165668,0.323432699,0,0,0,0,11.60508663,102.9161702,99.38566835,150852400
1.87,0,0.352121433,0.352121433,0.322388464,0.352121433,0.322388464,0,0,0,0,11.59677808,102.8980918,99.38265568,151663500
1.88,0,0.35108743,0.35108743,0.32135446,0.35108743,0.32135446,0,0,0,0,11.58842831,102.8801082,99.37971673,152474500
1.89,0,0.350063628,0.350063628,0.320330659,0.350063628,0.320330659,0,0,0,0,11.5800384,102.8621374,99.37677963,153285500
1.9,0,0.349049955,0.349049955,0.319316985,0.349049955,0.319316985,0,0,0,0,11.57160844,102.8441809,99.373846,154096600
1.91,0,0.348046363,0.348046363,0.318313393,0.348046363,0.318313393,0,0,0,0,11.56313937,102.8261552,99.37084271,154907600
1.92,0,0.347052794,0.347052794,0.317319825,0.347052794,0.317319825,0,0,0,0,11.55463124,102.8082247,99.36791475,155718600
1.93,0,0.346069217,0.346069217,0.316336248,0.346069217,0.316336248,0,0,0,0,11.54608601,102.7903124,99.36499507,156529700
1.94,0,0.345095577,0.345095577,0.315362608,0.345095577,0.315362608,0,0,0,0,11.53750365,102.7723326,99.36200803,157340700
1.95,0,0.344131808,0.344131808,0.314398839,0.344131808,0.314398839,0,0,0,0,11.52888501,102.7543689,99.35902782,158151700
1.96,0,0.34317789,0.34317789,0.313444921,0.34317789,0.313444921,0,0,0,0,11.52022904,102.7365026,99.35612624,158962800
1.97,0,0.34223375,0.34223375,0.31250078,0.34223375,0.31250078,0,0,0,0,11.51153953,102.7185768,99.35316589,159773800
1.98,0,0.341299357,0.341299357,0.311490111,0.341299357,0.311490111,0,0,0,0,11.5028143,102.700666,99.35021193,160584800
1.99,0,0.340374676,0.340374676,0.310489152,0.340374676,0.310489152,0,0,0,0,11.49405426,102.6828534,99.34733852,161395900
2,0,0.339459672,0.339459672,0.309497872,0.339459672,0.309497872,0,0,0,0,11.48526202,102.6649824,99.34440803,162206900
2.01,0,0.338632383,0.338632383,0.308594305,0.338632383,0.308594305,0,0,0,0,11.4764365,102.6471315,99.34148962,163018000
2.02,0,0.337810912,0.337810912,0.307696558,0.337810912,0.307696558,0,0,0,0,11.46757735,102.629297,99.33858019,163829000
2.03,0,0.337002546,0.337002546,0.306811914,0.337002546,0.306811914,0,0,0,0,11.4586863,102.6114846,99.33568534,164640000
2.04,0,0.336207176,0.336207176,0.305940267,0.336207176,0.305940267,0,0,0,0,11.44976496,102.5936955,99.33280673,165451100
2.05,0,0.335424689,0.335424689,0.305081503,0.335424689,0.305081503,0,0,0,0,11.44081219,102.5759301,99.32994452,166262100
2.06,0,0.334654999,0.334654999,0.304235536,0.334654999,0.304235536,0,0,0,0,11.43182753,102.5581821,99.32709324,167073100
2.07,0,0.333898003,0.333898003,0.303402263,0.333898003,0.303402263,0,0,0,0,11.4228136,102.5403758,99.32418633,167884100
2.08,0,0.33315359,0.33315359,0.302581573,0.33315359,0.302581573,0,0,0,0,11.41377004,102.5226775,99.32137176,168695200
2.09,0,0.332421683,0.332421683,0.301773389,0.332421683,0.301773389,0,0,0,0,11.40469652,102.5049996,99.3185716,169506200
2.1,0,0.331702191,0.331702191,0.30097762,0.331702191,0.30097762,0,0,0,0,11.39559353,102.4873447,99.31578852,170317200
