Mach,CD Power-Off
1.94,0.448439697
1.95,0.447255265
1.96,0.446081374
1.97,0.444917972
1.98,0.443765031
1.99,0.442622475
2,0.441490261
2.01,0.44044962
2.02,0.439414979
2.03,0.43839518
2.04,0.437390093
2.05,0.436399581
2.06,0.435423486
2.07,0.434461714
2.08,0.433514114
2.09,0.432580572
2.1,0.431660967
2.11,0.4307552
2.12,0.429863134
2.13,0.428984685
2.14,0.428119733
2.15,0.427268198
2.16,0.42595179
2.17,0.424573979
2.18,0.423206263
2.19,0.421848501
2.2,0.420500564
2.21,0.41916229
2.22,0.417833576
2.23,0.416514284
2.24,0.415204285
2.25,0.413903443
2.26,0.412611662
2.27,0.411328804
2.28,0.410054773
2.29,0.40878945
2.3,0.407532725
2.31,0.406284486
2.32,0.405044632
2.33,0.40381307
2.34,0.40258968
2.35,0.401374385
2.36,0.400167094
2.37,0.398967696
2.38,0.397776087
2.39,0.396592212
2.4,0.395415968
2.41,0.394247272
2.42,0.393086032
2.43,0.391932166
2.44,0.390785616
2.45,0.389646278
2.46,0.388514077
2.47,0.387388945
2.48,0.386270798
2.49,0.385159577
2.5,0.384055208
2.51,0.3829576
2.52,0.381866717
2.53,0.380782467
2.54,0.379704795
2.55,0.378633627
2.56,0.377568904
2.57,0.376510562
2.58,0.375458544
2.59,0.37441278
2.6,0.37337322
2.61,0.372339791
2.62,0.371312453
2.63,0.370291143
2.64,0.369275794
2.65,0.368266363
2.66,0.367262807
2.67,0.366265053
2.68,0.36527305
2.69,0.364286755
2.7,0.363306119
2.71,0.362331082
2.72,0.361361595
2.73,0.36039763
2.74,0.359439116
2.75,0.358486017
2.76,0.357538278
2.77,0.356595873
2.78,0.355658743
2.79,0.354726844
2.8,0.353800133
2.81,0.352878573
2.82,0.351962112
2.83,0.351050715
2.84,0.350144332
2.85,0.34924294
2.86,0.348346488
2.87,0.34745493
2.88,0.346568238
2.89,0.345686382
2.9,0.3448093
2.91,0.343936966
2.92,0.343069345
2.93,0.342206401
2.94,0.341348098
2.95,0.340494401
2.96,0.339645278
2.97,0.338800677
2.98,0.337960575
2.99,0.337124959
